text,class,label
আর ভয় দেখিয়ে বলেছে— তুমি নেই কোথাওএর থেকে বেশি ভয়ের গল্প আমার অন্ততজানা নেই,fear,5
না জানি আমার এই দেশের কি হবে আল্লাহ ভালো জানেনগ্রাম এলাকা গুলোতে এখনো হোম কোয়ারান্টাইন মানতেছে নাতারা গাদাগাদি হয়ে বসে আছে😥 আল্লাহ মাফ করিও তোমার এই গুনাগার বান্দাদের😥,fear,5
নায়িকার কাদার ঢং দেইখা আমি অবাক,surprise,2
আপনার জন্য আমার হেসে হেসে বুকে ব্যাথা হয়ে গেল তাই কষ্ট করে Inhealer নিতে হলো এখনো কাশি হচ্ছে,joy,0
এফডিসিবি ও ইউনিলিভারের হেয়ার কেয়ার ব্র্যান্ড ট্রেসেমের আয়োজনে ফ্যাশন কিউয়ের শুরুতে একঝাঁক মডেল মঞ্চ মাতিয়ে তোলেন,surprise,2
শালার পেয়াজের কথা চিন্তা করতে করতে দেশে যে এত কিছু হয়ে গেল তা তো খেয়ালই করলাম না অনেক ধন্যবাদ ভাই আপনাকে দেশের এত গুরুত্বপূর্ণ একটা বিষয় তুলে ধরার জন্য,surprise,2
আর এফ এল মেনেজমেন্ট কখনো এটা করতে বলে নাই কিছু কিছু চোর বাটপার দের করনে আমার সুনামধন্য প্রতিস্ঠানের সুনাম নষ্ট হয়এই মূহুর্তে এদের কে চাকরি থেকে বাদ দেওয়া উচিৎ,disgust,3
নতুন দশকের প্রথম সূচকটি গত সপ্তাহে প্রকাশ করে হেনলি পাসপোর্ট ইনডেক্স এতে ভিসামুক্ত ও ভিসা অন অ্যারাইভাল বিবেচনায় সূচকের শীর্ষ স্থানটি দখল করেছে জাপান বিশ্বের ১৯১টি দেশে ভ্রমণের ক্ষেত্রে দেশটির পাসপোর্টধারীদের আগে থেকে ভিসা নিতে হয় না,surprise,2
বর্তমানে খুব বোরিং দিন যাচ্ছেআজ তোমার ভিডিও পেয়ে অনেক ভালো লাগলো হাসতে হাসতে পুরাই জীবন শেষএতো হাঁসির ভিডিও আর দিবেনা 😁😁,joy,0
জীবন্ত লাশ হয়ে অনেক বেশিদিন বাঁচতে পারে না,sadness,1
অনুষ্ঠান শেষে রাতে বাড়ি ফেরার পথে ঠান্ডা লাগবে ভেবে ছেলেকে শ্যালিকার সঙ্গে মাইক্রোবাসে তুলে দেন নিজে রওনা দেন মোটরসাইকেলে করে তবে তাঁর আর বাড়ি ফেরা হয়নি পথে থেমে থাকা এক ট্রাকের সঙ্গে মোটরসাইকেলটি ধাক্কা খাওয়ার ঘটনায় তিনি নিহত হন,sadness,1
শোনা যায় টাওয়ার অব লন্ডনের সল্ট টাওয়ার নামক এলাকায় কুকুর ও ভয়ে ঢোকে না পশুপাখি ভুত প্রেত বা প্রেতাত্বার উপস্থিতি টের পায়,fear,5
কয়েক বছর ধরে দেশিবিদেশি বিশেষজ্ঞ ও উন্নয়ন সহযোগীরা বাংলাদেশে দুর্নীতির প্রসারে উদ্বেগ প্রকাশ করে আসছিলেন কিন্তু সরকার তখন আমলে নেয়নি দুর্নীতির সব দায় পূর্বসূরি বিএনপির ওপর চাপিয়ে নিজেদের শুদ্ধতা প্রমাণের চেষ্টা করে আসছিল,anger,4
একদিনে চীনের থেকে ভালো হসপিটাল করবে আমাদের মাননীয় প্রধানমন্ত্রী বুঝলাম না ওনার কি হলো আগে জানতাম আমাদের প্রধানমন্ত্রী নাকি সবথেকে সফল প্রধানমন্ত্রী মুখে না বলে কাজে করাটাই উত্তম নইলে জাতির বাঁশ খাওয়া ফরজ হয়ে যাবে,anger,4
সিরিয়ান নেটওয়ার্ক ফর হিউম্যান রাইটস জানায় আসাদ সরকার ও ইরান সমর্থিত সন্ত্রাসীদের মধ্যে গোলাগুলিতে ২২ হাজার ৭৫৩ জন শিশু নিহত হয়েছে অন্তত ১৮৬ শিশু সরকারের রাসায়নিক হামলায় নিহত হয়েছে এবং ৩০৫ শিশু অপুষ্টি ও ওষুধ স্বল্পতায় মারা গেছে,disgust,3
কোন না কোন নিয়ামক সেটা ধর্ম হোক কিংবা জাতীয়তাবাদ যুগে যুগে সব জায়গায় অশান্তি ক্রিয়াট করসে এবং শেষ হয়সে  কিন্তু এখানে এর নাম গন্ধ নাই,disgust,3
এই করতে যেয়েই তো মরেএদের তো কিছু হয়নাপরিবার গুলা শুধু শেষ হয়,anger,4
একদিন রাতে আমার ঘুম ভাঙ্গার পর দেখি ফারিয়া নাই আমার পাশে আমি উঠে বসতেই দেখি ও দাড়ায় আছে বিছানার সামনে চোখ ২ টা লাল জ্বল জ্বল করে জ্বলছে আমি ভয়ে ভয়ে বললাম চলে যাও তুমি,fear,5
করোনা আক্রান্ত রোগীদের উচিত আমি তো মরেছি তবে আওয়ামী লীগের মন্ত্রী ও মিনিস্টারদের এর সাথে মিশে এদের কেউ মেরে ফেলা উচিত শালারা শুধু মিথ্যা কথা বলে ওদেরকে ধ্বংস করায় এটাই একমাত্র হাতিয়ার,anger,4
একটু পরে ঘড় থেকে একটা মেয়ে বের হলতাকে দেখেই আমার বুকের বাম পাশটায় একটা মোচড় দিয়ে উঠলোআমি আড় চোখে তন্ময়ের দিকে তাকালামদেখি ও হা করে অপলক দৃষ্টিতে তাকিয়ে আছেএকটা মেয়ে এতো সুন্দর হয় কি করে,surprise,2
ইয়াসির আজমান আরও বলেন তাঁদের দিনে প্রায় ৫০ হাজার নতুন সিম দরকার হাতে থাকা সিম ফুরিয়ে যাওয়ার পর প্রায় চার লাখ খুচরা বিক্রেতার কাছে থাকা সিম বিক্রি হবে সিমের দাম বেড়ে যেতে পারে সব মিলিয়ে একটা খারাপ পরিস্থিতি আসছে,disgust,3
আমার দিকে অপলক দৃষ্টিতে কিছুক্ষণ তাকিয়ে রইলো এরপর আমার দিকে একটা হাত বাড়িয়ে দিলআমি ভয়ে জ্ঞান হারানোর মত অবস্থা চিৎকার করতে চাচ্ছি কিন্তু মুখ দিয়ে কোনও আওয়াজ বের হচ্ছে না,fear,5
কেউ সন্তান ডাস্টবিনে ফেলে দিয়ে দায়মুক্ত হতে চাইছে কেউ একটা সন্তানের জন্য সারাটা জীবন হাহাকার করছে,sadness,1
চিরসুখীজন ভ্রমে কি কখন ব্যথিতবেদন বুঝিতে পারে কী যাতনা বিষে বুঝিবে সে কিসে কভূ আশীবিষে দংশেনি যারে,sadness,1
প্রাথমিকভাবে ইউনিটটি ১০ মেগাওয়াট বিদ্যুৎ উৎপাদন করছে এবং উৎপাদনের চূড়ান্ত পর্যায়ে তা ৬৬০ মেগাওয়াটে উন্নীত হবে বলে এনডব্লিউপিজিসিএল কর্মকর্তা জানিয়েছেন,surprise,2
উপন্যাসের নামচরিত্র ডরিয়ান গ্রে আদতে একজন অত্যন্ত স্বার্থপর ব্যক্তি নিজের সৌন্দর্য সম্পর্কে অবগত হবার পর থেকে সে যেমন স্বেচ্ছাচারী জীবন কাটায় তেমনই নিজের কোনো কাজের জন্য দায় স্বীকার করতে রাজি না সে,disgust,3
মৃত বিভৎস কিসে জানি পুরো মাথাটা ধড় থেকে টেনে ছিড়ে ফেলেছে এমন অবস্থা তারপর পেট ফেড়ে কলিজা বের করে ফেলেছে,fear,5
ব্লাড ক্যানসারে আক্রান্ত সংগীতশিল্পী এন্ড্রু কিশোরের চিকিৎসায় পূর্ণ সহায়তা দেওয়ার জন্য সিঙ্গাপুরের বাংলাদেশ দূতাবাসকে নির্দেশ দিয়েছেন প্রধানমন্ত্রী শেখ হাসিনা,joy,0
জুনের প্রথমদিকে আলেকজান্ডার মেসিডোনিয়ান সৈন্যদের সাথে শেষবার দেখা করার ইচ্ছা পোষণ করলেন সৈন্যরা এক এক করে আসতে থাকলেন আর আলেকজান্ডার মাথা সামান্য নেড়ে কিংবা ভ্রূ কুঁচকিয়ে তাদের সাথে শেষবার মোলাকাত করলেন আলেকজান্ডার মারা গেলেন জুনের ১০ তারিখ,sadness,1
ওয় যে বান্দরের মত পানির উপর গড়াগড়ি করলো এইডার ভিডিও কোন শুয়ার করেছে 👿যে শালায় করুক ওর ধৈর্যশক্তি যে কোন pornographyr ভিডিও যে করে ওর তে কম না সেটা আমি সিওর ,anger,4
আমার এই আচরণের জন্য সে মোটেও প্রস্তুত ছিলো না বিরক্তি ভাব নিয়ে জিজ্ঞেস করলো ওমর হাসছিস কেনো মৃত্যুর ভয় নেই,disgust,3
আমি জানি না কেনো আমার প্রচন্ড ভালো লাগছে এটা দেখে 😍 আন্টির কলিজা টা কত খুশি হইছে সেটা ভাবতেই নিজের আনন্দ হচ্ছেআপু তুমি মায়ের দোয়ায় অনেক অনেক ভালো থাকবা ইনশা আল্লাহ সারাজীবন ❤,joy,0
কন্ট্রাক্টরের মুখ থেকে এমন কথা শুনে বাসের অন্য সব যাত্রীরা আমার উপর ক্ষেপে উঠলো একজন লোক চিৎকার করে বললোঅবশ্যই নোংরামি করেছে তা না হলে আপা সিট ছেড়ে উঠতে যাবে কেন,anger,4
ইসলাম বা মুসলমান আপনার শত্রু নয়কিছু কুলাঙ্গারই আপনারআমার এবং দেশের শত্রু,anger,4
হ্যাঁ এটা আমি খুব ফিল করি রাখীপা এই জেনারেশন জির বাচ্চারা অধিকাংশই ব্যাক্কল এদের নিয়া কি হবে ,disgust,3
উনি আম্মুকে নিয়ে যেতে পারবে না কেন আর এই সিম্পল জিনিসটা বলারই বা কি আছে উনিতো কোনো পুরুষও নিয়ে যান নি নিয়ে গেছেন উনার মা কে,disgust,3
ইভ টিজিংয়ের প্রতিবাদ করায় বগুড়ায় বখাটেদের হামলার শিকার হন ঝাঁজর পঞ্চশক্তি উচ্চবিদ্যালয়ের সভাপতি নজরুল ইসলাম হামলার প্রতিবাদে এবং বখাটেদের বিচারের দাবিতে আজ সোমবার বগুড়ার শেরপুর উপজেলার ঝাঁজর সড়কে মানববন্ধন করেছে বিদ্যালয়ের শিক্ষক শিক্ষার্থীরা ছবি সবুজ চৌধুরী আসামি তুফানেরা প্রভাবশালী তাঁদের টাকা আছে ক্ষমতা আছে কারাগারে বসেও তাঁরা থেমে নেই তাঁরা এতই ভয়ংকর যে তাঁদের বিরুদ্ধে কথা বলার সাহস পর্যন্ত পাচ্ছেন না সাক্ষীরা,disgust,3
রাকিব ভাই ভিডিও মেকিং এর পিছে যে কত পরিশ্রম তা বুঝতে পারি আমাদের মন জয় করার জন্য আপনার এত্ত ডেডিকেশন দেখে খুব ভালোলাগে ♥,joy,0
প্রত্যেকেই বিস্ময়ে স্তম্ভিত হয়ে গেল কেউ কল্পনা করতে পেরেছিল যখন জেতা তার হাতের মুঠোয় এবং আইনগত সব সিদ্ধান্তও তার পক্ষে তখন সে নিজেই নিজের ভুল ধরিয়ে হেরে যাবে,surprise,2
ভয়ংকর এক স্বপ্ন দেখলো মনে হয় অরিন হঠাৎ ঘুম ভাঙতে দেখে ট্রাকটা শূন্যে ভাসছে,fear,5
আমার স্বপ্ন আজ আমার আর্তনাদের মূল কারণ আজ আমি কাঁদছি তবে অতীতকে নিয়ে ভাবছি না,sadness,1
 ভয়ের বিষয় যাই হোক না কেন মোট কথা হলো অমূলক ভয়ভীতি আমাদেরকে ঘিরে ধরে,fear,5
ধান্দাবাজ সব গুলো বিচারক টাকা নিয়ে ভাব মারাইতে আসছে কি হয়ে গেছে এমনফাজিল সব,anger,4
কিছুই হয়নি ফালতু একটা জিনিস দুনিয়ার অখাদ্য কুখাদ্য হইছেকুষ্টিয়ার ভাষাটাও হয়নি কিচ্ছু হয়নি কিচ্ছু না,disgust,3
সেই ভাঙাচোরা কফিশপের ভিতর দাঁড়িয়ে থাকতে থাকতে হঠাৎ খেয়াল করলাম আমার ঘাঁড়ে কিছু একটা যেনো বারবার স্পর্শ করছে অনেকটা মেয়েদের ভেজা চুলের মতো এটা অনুভব করার পর আমি আর নাড়াচাড়া করতে পারছিলাম না পেছনে ফেরার মতো সাহসটুকু আমার হচ্ছিলো না,fear,5
 রাগ্গিং  হোক  আর  না  হোক  তাই  বলে  কি  এই  স্যার রা  কারো  হাত  ভেঙে  দেয়ার  সার্টিফিকেট  পাই   এমন  ঘটনা  সত্যি  হয়েই  থাকে  রাগ  যে  দিসে  র  এই  স্যারদের  ডিফারেন্স  তা  কোথায় ,disgust,3
হাতঘড়ির দিকে তাকাতেও বিরক্ত লাগতে ছিল নিজেকে অভিসাপ দিয়ে ভাবছিলাম কেন ঝোকের মাথায় এভাবে চলে এলাম,disgust,3
আমার বউ আমি বিয়ে করলাম কবে হায় আল্লাহ কই আমি,surprise,2
উদ্ভাবনী তরুণদের জন্য আয়োজিত ডিজিটাল ব্যবসায়িক পরিকল্পনার প্রতিযোগিতা বাংলালিংক ইনোভেটর্সএর তৃতীয় আসরের বিজয়ীদের নাম ঘোষণা করা হয়েছে বাংলাদেশের অন্যতম ডিজিটাল সেবাদাতা প্রতিষ্ঠান বাংলালিংক উদ্ভাবনী তরুণদের নতুন পরিকল্পনা নতুন উদ্যোগ ও নতুন সৃষ্টিতে উৎসাহ দিতে এই প্রতিযোগিতার আয়োজন করে আসছে,surprise,2
নীলিমার নিলে হেমন্তের সোনালী ধানের শীষে সারাবেলা মাতাল হাওয়া যেমন করে ভাসে তেমনি করে সবার জীবন কাটুক আনন্দ আর উচ্ছাসে ,joy,0
♥♥♥♥আমি চালাকের শহরে এক বোকা মানুষ ভাই বলি গান কিন্তু ভাল লাগছে এক অন্যরকম গানের লিরিক গুলি♥♥♥♥,joy,0
ইতিহাস থেকে যতটুকু জানা যায় যে প্রবল জাতীয়তাবাদ এবং আধিপত্যবাদের কারণে এ পৃথিবীতে যতো মানুষ প্রাণ হারিয়েছে ধর্মীয় হিংস্রতার কারণে ততো হারায়নি একমাত্র প্রথম ও দ্বিতীয় বিশ্বযুদ্ধের সময়ে কোটি কোটি মানুষকে হত্যা করা হয়েছে তার পেছনের কারণ উগ্র জাতীয়তাবাদ ও প্রবল আধিপত্যবাদ,anger,4
ভাইরাস জনিত রোগটির অস্বাভাবিক বিস্তার  আক্রান্ত হওয়া ঠেকাতে সবার জন্যই সর্বাধিক সাবধানতা অবলম্বনের এটিই চুড়ান্ত আর শেষ সময়এর পর আর সাবধানতার কোনও সুযোগ নেই সাবধান হয়েও কোনও লাভ নেইআল্লাহ মাফ করুন,fear,5
হালারপো হালা থাবড়াই নেটোয়ার্কের বাইরে ফালাই দিমু শালা বানচোদ তোরে যাতে ফেসবুকে আর না দেখি খানকির পোলা,anger,4
তাকে একটু বিদেয় করে পাশটি ফিরছো না বলিতোমার এমন রাগের বাহার কাকে দেখাও ভাবছো রেগে গেছি  না না মোটেও রাগি নি ওটা তোমায় মানায় ভাল,anger,4
সে হাসল তার হাসিটা বেশ অদ্ভুদ লাগতে ছিল তাকিয়ে দেখি জিপের ভেতর কোন ড্রাইভার নেই,surprise,2
রাজশাহীতে বড় ভাইয়ের লাঠির আঘাতে ছোট ভাইয়ের মৃত্যু হয়েছে নিহত ব্যক্তির নাম আশরাফুল ইসলাম ৩৫ এ ঘটনায় বড় ভাই নূর আলমকে ৪২ গ্রেপ্তার করেছে পুলিশ,sadness,1
গ্রামীণ ও শহুরে মধ্যবিত্ত নিম্ন–মধ্যবিত্ত এমনকি নিম্ন–মধ্যবিত্ত পরিবারের মেধাবী শিক্ষার্থীদের কর্মমুখী শিক্ষার সুযোগ নিশ্চিত করবে ইউসেট,joy,0
প্রাথমিক পিইসি ও ইবতেদায়ী শিক্ষা সমাপনী পরীক্ষার নির্দেশনার শিশুশিক্ষার্থীদের বহিষ্কারসংক্রান্ত বিধানটি বাতিল করা হয়েছে,joy,0
এইতো কয়েক মাস আগে উন্নয়নের নামে ঢাকাশহরে হাজার হাজার গাছ কাটা হলো যার কোন দরকার ছিলোনা সরকার চাইলে গাছগুলো রাখতে পারতো এর মাশুল আগামিতে গুনতে হবে,anger,4
যেতে যেতে দেখলাম সেই পুকুরটা আমি বুঝতে পারলাম না এখানে আসলাম কিভাবে আমি আংকেলের দিকে তাকাতেই দেখি ও আংকেল নয় ওর মুখটা একটা ভিবস্য চেহারা ধারন করেছে,fear,5
ওটা মঙ্গল শোভাযাত্রা নয় ওটা জাহান্নামের রাস্তা   মানুষ সৃষ্টির সেরা জীব আর সেই মানুষ পেঁচা  কুমির অন্যসব প্রাণীর মুখোশে নিজেকে আড়াল করে পূজারী সাজে  মেলার নামে যুবক যুবতী নাচে গানে মেতে উঠে তা শরিয়তের দৃষ্টিতে একেবারেই হারাম ,disgust,3
বানী তপুর দিকে তাকিয়ে কঠিন দৃষ্টিতে ধমকের সুরে বললো তপু ও অসুস্থ আর এসময় ও তোমার মজা আসছে সিরিয়াসলি তোমার কি কোনো বিবেকবোধ আছে আর তুমি দেখছো যে ও আসার পর থেকেই কেমন অস্থির তাও এসব কেনো বলছো ও এখানে বেড়াতে এসেছেস্ট্রেস নিতে নয়,anger,4
এবি ব্যাংক ৫৯টি এজেন্টের মাধ্যমে ব্যবসা পরিচালনা করছে ২০১৯ সালের ডিসেম্বর শেষে মোট হিসাব খোলা হয়েছে ১৪ হাজার ২৮৯টি আমানতের পরিমাণ ৫০ কোটি টাকা রেমিট্যান্স বিতরণ হয়েছে ১৩ কোটি টাকা এবি ব্যাংক নারীদের ক্ষমতায়নের লক্ষ্যে উল্লেখযোগ্য সংখ্যক নারী উদ্যোক্তাকে এজেন্ট আউটলেট পরিচালনার অনুমতি দিয়েছে,joy,0
১৯৮৮ সালে যুক্তরাষ্ট্র ইরান এয়ারের এয়ারবাস বোয়িং ধ্বংস করে ২৯০ জন যাত্রীকে হত্যা করে যুক্তরাষ্ট্র এর দায়দায়িত্ব বা ভুল স্বীকার করেনি বরং হামলাকারী কমান্ডার উইল সি রজার্সকে পুরস্কৃত করে,sadness,1
পঞ্চগড়ে বাণিজ্যিকভাবে বাড়ছে সুপারি চাষ উৎপাদিত সুপারি স্থানীয় চাহিদা পূরণ করে সরবরাহ করা হচ্ছে দেশের বিভিন্ন প্রান্তে লাভবান হচ্ছেন কৃষকেরা,joy,0
আজকে আমারে বলসে এরপর ক্যাম্পাসের অন্য মেয়েদের বলবে এ ধরনের নোংরা মেন্টলিটির পোলাদের কাছে কোনো মেয়ে ফ্রেন্ড সেইফ না,disgust,3
চুয়াডাঙ্গায় হাটবাজারগুলোতে ধানচালের দাম লাফিয়ে লাফিয়ে বাড়ছে তিন সপ্তাহের ব্যবধানে পাইকারি বাজারে প্রকারভেদে প্রতি মণ ৪০ কেজি চালের দাম ৮০ থেকে ৩২০ টাকা পর্যন্ত বেড়েছে,fear,5
বাস হচ্ছে ভয়ানক ঘাতক আমাদের সবার উচিৎ বাস থেকে ৩০০ গজ দূর দিয়ে চলাফেরা করা,fear,5
যাঁরা নিয়মিত হাঁটেন তাঁদের অনেকেই শীতকালে হাঁটা বন্ধ করে দেন এতে শীতে আবার ওজন বাড়ে ফিজিক্যাল অ্যাক্টিভিটি কমে যায় তাই কনকনে ঠান্ডায় বাইরে না গিয়ে ঘরের ভেতরেই করতে পারেন কিছু ব্যায়াম যা হাঁটার মতোই উপকারী,joy,0
গানের রাজা প্রতিযোগিতার প্রথম আসরে চ্যাম্পিয়ন হতে পারেনি শফিকুল ইসলাম সে হয়েছিল প্রথম রানারআপ ওই সময় সামাজিক যোগাযোগমাধ্যমে তা নিয়ে অনেকেই নানা মন্তব্য করেন চ্যাম্পিয়ন না হতে না পারলেও সেই শফিকুল ইসলামের প্রথম মৌলিক গান ভাবতে ঘেন্না লাগে সাড়া ফেলেছে ইউটিউবে গানটির ভিডিও প্রকাশের ৩৬ ঘণ্টার মাথায় ১১ লাখ ৫৮ হাজারবার দেখা হয়েছে,joy,0
দুরত্ব জানে শুধু একদিন খুব বেশি নিকটে ছিলাম,sadness,1
এ ছাড়া দক্ষিণ আফ্রিকার বিপক্ষে জেতা ম্যাচেও দেখা গিয়েছিল বাংলাদেশি ফিল্ডারদের পিচ্ছিল হাত ডেভিড মিলার যখন ১৬ রানে ক্যাচ ছেড়েছিলেন সৌম্য সরকার মিলার পরে যোগ করেছিলেন আরও ২২ রান এর আগে কুইন্টন ডি ককের ক্যাচও ছেড়েছিলেন মুশফিক তবে ওই একই বলে ডি কক রান আউট হয়ে যাওয়ার সেটি নিয়ে অত আলোচনা হয়নি,anger,4
সেটা যে শেষ অবিবাহিত পহেলা বৈশাখ হবেউদযাপনের সময় তা ঘুণাক্ষরেও ভাবিনি আমরা দুজন আর পরের বছর বৈশাখে যে মৃত্যুভয়ে গৃহবন্দী থাকব সেটাও কী কখনো ভেবেছিলাম ,surprise,2
সবচেয়ে আশ্চর্যের কথা হচ্ছে যেঘটনার রাতে ঐ গ্রামের একটা কবর থেকে একটা লাশ চুরি হয়েছিল যার খবর আজ পর্যন্ত কেউ পায় নাই,surprise,2
রাঙ্গামাটিতে চাকমা বিয়ে  মাত্রই কভার করে এসে কিছু গরম গরম ছবি  আরও ছবি আসছে নতুন দম্পতির জন্য অনেক অনেক শুভকামনা ,joy,0
অস্ট্রেলিয়ার মতো দেশে তাদের সকল সাহায্যসহযোগিতা সুযোগসুবিধা ও সহায় সম্পদ নিয়ে যে বিশ্ব রেকর্ডটি তৈরি করা হয়েছে বাংলাদেশের একটি উপজেলাতে সেটি ভাঙার পরিকল্পনা করতে বুকের পাটা লাগে আমি তার বুকের পাটা দেখে যথেষ্ট অবাক হলাম,surprise,2
উচিত শিক্ষা হইছে আকাম করবি ঠিক আছে কিন্তু পর্দা ফেলতে বললি কেন মাথাতো গরম হবেই,anger,4
খানকির পোলারা এই বার করোনার রিপোর্ট ছাড়া ওন্যো কিছু নিয়ে রিপোর্ট কর তোরা বাংলাদেশে সচেতন করতেছত না বরং তোদের এই রিপোর্ট গুলোর কারোনে আরো আতোংক ছড়াইতাছে,anger,4
সামনের সারিতে ঠাঁই হয়নি চুয়েটের প্রথম উপাচার্য মোজাম্মেল হক স্যারের অন্যরা কোন ক্যাপাসিটিতে সামনে দাড়ালেন আর উনাকে কেন অসম্মানজনকভাবে পিছনে ঠেলে দেয়া হলো চুয়েটের সাবেক উপাচার্যের চেয়ে কি অন্য বিশ্ববিদ্যালয়ের সাবেক উপাচার্যের মর্যাদা বেশি,surprise,2
আমাদের সমাজের মানুষরা সন্তান হলে খুশি হয় মেয়ে হলে একটু কম খুশি হয় ছেলে হলে মহা খুশি হয়,disgust,3
হঠাৎ সে চমকে উঠলোদেখলো মেয়েটি যে হাত দিয়ে খাবার মাখাচ্ছে সে হাতে চারটি আঙুল,surprise,2
ওয়াও এত সাবলীল ভাবে কথা খুব কম মানুষই পারে,surprise,2
ভয় ঝগড়ায় ভয় রগড়ায় ভয় চিত্তে ধুম দনাদন ভয়,fear,5
আমার সামি বিদেশে থাকেআমি তাকে খুব ভালবাসিতার কাছে সুধু চাই সময়ও খুব বিরক্ত হয় আমার উপর,sadness,1
বাস থেকে নেমে পড়লাম কোথায় নামলাম কিচ্ছু চিনতে পারছি না চারিদিক শুনশান যেন কোনো ভীষণ মহামারিতে শহরের সকল প্রানি মারা গেছে ঢাকার রাজপথ কখনো এমন প্রানহিন হয়,surprise,2
বাংলাদেশর অনেক জনপ্রিয় গানের বারটা বাজায়েদিলো এই গায়ক গাঁদা কোথাকার আসল সুর শুনে তার পরে গানগাও,anger,4
কিন্তু পঞ্চাশ পেরুনো মোসাম্মৎ আনোয়ারা বেগমের বড়ই অভিমান হয়কেন ভুলে গেলো মেয়েটা তার কথা তিনি তো সবার কথা মনে রাখেন,sadness,1
 আমাদের সমাজ শেষ করে দিছে যারা সেবন করে তারাও মরবে আর বাকি মানুষ দেরও মারবে এই সব কম্পানি বন্ধ করে দেওয়া দরকার আর যারা এইসব কিছু সেবন করে তাদের মাদক নিরাময় বা চিকিৎসা কেন্দ্রে যাওয়া দরকার নিজে মাদক থেকে মুক্ত থাকুন আর অন্য কে বাঁচান এই বিষ থেকে,fear,5
এটা নিয়ে এর আগেও এই গ্রুপে বহুত পোস্ট হইসিল দুঃখজনক হলেও সত্য সেই পোস্টগুলার কমেন্ট সেকশনে সব সিগারেটখোর রা এসে পোস্টকারীকেই ধুয়ে দিসিল,disgust,3
পোস্টের কমেন্টবক্সে লকডাউনে ঘরে আটকে থাকা আমাদের মতো মানুষজন গিয়ে হাহুতাশ করছে জীবনে জীবনে কত পার্থক্য,sadness,1
তিনি ঠিক তখনো মেয়েটিকে একি জায়গায় দেখলেন  ব্যপারটা তার কাছে অনেক ভয়ঙ্কর মনে হল  সকাল বেলায়ও যে একই ঘটনা ঘটবে তা তিনি ভাবেন নি  ,fear,5
টানা দুই মাস ধরে ছোটবড়মেজসেজ বিবিধ মোচ্ছব চালিয়ে ভাসান ড্যান্স দিয়ে  কাজে অকাজে ছুটি বাগিয়ে চলতে থাকব আর দিনের শেষে বলব সব ব্যাটা শিল্পপতিগুলো সংস্কৃতিমনস্ক বাঙালির বিরোধীপক্ষ তাই এখানে কাজ নেই…এইভাবে আর কতদিন চলবে বাপু,disgust,3
সবাই আল্লাহ পাক দেখছে ঠিকই আল্লাহ পাক বিচার করবেন আর পুলিশ ভাই যে কথা বলছে এই সব সামিরা আর ডন ভাইর কথা ওরা যে ভাবেই বলছে বিদেশ থেকে ওই মহিলাটা ইউটিউবে যে সব কথা বলছিলো ওই সব কি মিথ্যে সরকারি ভাবে চাইতেছে যে এক কথা সবই শেষ,anger,4
এই গান তোমার গলায় সরাসরি শুনতে পারা একটা সৌভাগ্যের ব্যাপার,joy,0
মিথিলার রোস্ট চাইছিলাম যে মেয়েটা একটা ভালো ছেলের জীবন নষ্ট করে দিলো মা হয়ে নিজের বাচ্চা মেয়েকে মানষিক ভাবে সমাজের কাছে হেও প্রতিপন্ন করলো তাকে কিছু বললেন না,anger,4
অনেক তাড়াতাড়ি বলা হয়ে গেছে  কিন্তু ভালো ছিলো😍😍😍😍😍😍 শেষটা আরো জোস ছিলো😍😍,joy,0
দুইদিন আগে বাড়ি কিনেছিলেন অঘোরনাথ বাবুতার মধ্যেই ঘটতে শুরু করল অস্বাভাবিক সব ঘটনাচিন্তিত হয়ে পড়লেন অঘোরনাথবাবু,fear,5
মাজহারুল আর আলম দুইটাই মাদারচুদ  এদের টাইম ধরে সকাল বিকাল জুতা দিয়ে পেটালে ও শান্তি পাবনা,anger,4
নৈতিকতার ধ্বংস হয়ে জাতিগতভাবে নিকৃষ্ট হতে থাকলে কে কাকে দোষ দিবে শুধু ব্যবসায়ীদের দোষারোপ করেই বা কী হবে রাজনীতিবিদ আমলা সরকারী অফিস ডাক্তার ইঞ্জিনিয়ার আইনজীবী সাংবাদিক শিক্ষক পরিবহন শ্রমিক প্রাইভেট কার ড্রাইভার সিএনজিরিকশা ড্রাইভার দারোয়ান কাজের লোক ইত্যাদি কোন্ শ্রেণীপেশার মানুষের অধিকাংশের সার্ভিসে খুব খুশি আপনি কোথায় কার কাছে গিয়ে একটু স্বস্তি পাবেন স্বস্তি তো অনেক পরের ব্যাপার ব্যবসায়ীরা তো এবার আর আপনাকে বাঁচতেই দিবে না,anger,4
এই মহিলার পাশে ঘুমাতে হবে মনে হয়ে আমার হাত পা ঠাণ্ডা হয়ে গেল আমি কানে আঙ্গুল দিয়ে দরুদে ইব্রাহিম পাঠ করতে করতে কোনমতে রাত কাটালাম,fear,5
ফ্রান্সের রাজধানী প্যারিসে পুলিশ সদর দফতরে ছুরি নিয়ে হামলা চালিয়ে চার কর্মকর্তাকে হত্যা করা হয়েছে পরে পুলিশের গুলিতে হামলাকারীও নিহত হয়েছেন স্থানীয় সময় বৃহস্পতিবার দুপুরে প্যারিসের কেন্দ্রস্থলে নটরদাম ক্যাথেড্রালের কাছে এই হামলার কারণ সম্পর্কে তাৎক্ষণিকভাবে কিছু বলতে পারছেন না কর্মকর্তারা,sadness,1
