text,class,label
পরশ্রীকাতরতা কাকে বলে,Negative,1
নারায়নগঞ্জের রুপগঞ্জে হাসেম ফুড কোম্পানির ভয়াবহ অগ্নিকান্ডের নিহতআহত শ্রমিকদের বিস্তারিত নিউজে,Negative,1
চাঁপাইনবাবগঞ্জে সর্বাত্মক লকডাউনের মেয়াদ বাড়লো আরও এক সপ্তাহ করোনা নিয়ন্ত্রণ কমিটির সভায় সিদ্ধান্ত,Positive,0
স্বপন ছিলেন জনপ্রিয় এবং কর্মীবান্ধব রাজনীতিবিদ,Positive,0
একেবারে ৮ মাসের অন্তঃসত্ত্বা বিস্তারিত নিউজে,Positive,0
জীবিত নেই কেউ প্রিয়জনের খবর পেতে স্বজনদের অপেক্ষা,Negative,1
চাঁপাইনবাবগঞ্জের সোনামসজিদ স্থলবন্দর দিয়ে আমদানি করা ভারতীয় পেঁয়াজবাহী ট্রাক প্রবেশ শু,Negative,1
দূর্নীতিবাজ এবং দায়িত্বজ্ঞানহীন কর্মকর্তাদের কথা না শুনে বরং বুয়েটের বিশেষজ্ঞদের নিয়ে তদন্ত কমিটিই বলে দিতে পারতো দূর্নীতি কোথায়,Negative,1
আইসিসির যেসব বিবেচনায় টেস্ট ক্রিকেটের র্যাঙ্কিংয়ে সাকিব মুশফিকদের টপকে গেলেন রশিদ নবীরা,Positive,0
দুই সিটিতে ৫ হাজার টন ভাসমান বর্জ্য অপসারণের দাবি,Positive,0
সিআইএর প্রাক্তন এজেন্ট ম্যালকম হাবার্ড এর স্বীকারোক্তি অনুযায়ী টুইনটাওয়ারে হামলা আমেরিকা নিজেই করিয়েছে অবশ্য আমেরিকা এখন সৌদির ঘাড়ে চাপিয়ে খবীস রাজপরিবারের কাছ থেকে কিছু টুপাইস হাতিয়ে নিয়ে হয়তো যাইহোক রাজপরিবার নিয়ে আমাদের মাথাব্যথা নেই কিন্তু প্রাণের মক্কামদিনা আমাদের হৃদয়ের স্পন্দন শুধু এতটুকুই বলছি দেড়শো কোটি মুসলমান এক কাতারে দাঁড়িয়ে যাবে,Positive,0
একটু ভাই টি কোন বয়স্ক মানুষ থাকলে জিগাও গিয়া,Negative,1
পুঁজিবাজারে সূচকের পতনে কমেছে লেনদেন,Positive,0
সিটির হয়ে তিনবার প্রিমিয়ার লিগ জিতেছেন গার্দিওলা গত মৌসুমে দলকে তুলেছেন চ্যাম্পিয়নস লিগ ফাইনালে বার্সেলোনা কোচ,Positive,0
কোভিড শিথিল লকডাউনে গণপরিবহন চলবে যেভাবে,Positive,0
বাস্তবে যৌনজীবনে কী করা উচিত এবং কী করা উচিত নয় তা শেখাতে বিস্তারিত নিউজে,Positive,0
হিজাব ছাড়া নারীরা কাটা তরমুজের মতো তালেবান,Negative,1
ধরা যাক প্রিয় নবী এখনও জীবিত আছেন মুসলিম নিধনকারী চীনের সাথে কি তিনি হাত মিলাতেন না জিহাদের ডাক দিতেন,Negative,1
বর্তমান সময়ে অনেক রাষ্ট্র একজন উগ্রপন্থী সন্ত্রাসী এবং একজন মুসলিম উভয় চিহ্নিত করতে ভূল করছে যার কারনে একজন সাধারন মুসলিম আক্রমণের শিকার হচ্ছে এটা দুঃখজনক এবং অনাকাঙ্ক্ষিত বটে,Positive,0
সুনামগঞ্জের শাল্লার বাসিন্দা ঝুমন দাশ ২৫ হেফাজতে ইসলামের কারাবন্দী সাবেক নেতা মামুনুল হকের সমালোচনা করে ফেসবুকে,Negative,1
জীবনযাপনের পরিবর্তনই কি একমাত্র কারণ,Positive,0
অভিনন্দন তাদেরকে এমন শিক্ষাব্যবস্থা চালু করার জন্য,Positive,0
চেতনা বাজি গুলো এখন কোথায় যেমন ধরেন তসলিমা নাসরীন,Negative,1
খালেদা জিয়ার দণ্ড স্থগিতের মেয়াদ ছয় মাস বাড়ানো হয়েছে স্বরাষ্ট্রমন্ত্রী,Positive,0
কোভ্যাক্সের আওতায় চীন থেকে সিনোফার্মের ১৭ লাখ টিকা সন্ধ্যায় শাহজালাল বিমানবন্দরে পৌঁছাবে,Positive,0
চীন উইঘোর মুসলিমের পো মারছে সেই চীনের পয়সা ভিক্ষা নিয়ে তালিবান ইসলাম রক্ষা করবে,Negative,1
সারাংশ হল গোফহীন দাঁড়ি আর ব্রেকহীন গাড়ি থেকে সাবধান,Positive,0
পুনরায় খেলার বিপক্ষে মেসিনেইমার,Negative,1
মিথ্যাচারে একটা নোবেল তাকে দেওয়াই যেতো কিন্তু হায় এই ক্যাটাগরিতে কোনো নোবেল নাই,Negative,1
রক্ত দিয়ে বাঙালি জাতিসত্ত্বার নাম লিখেন বঙ্গবন্ধু তথ্য প্রতিমন্ত্রী,Positive,0
অতিরিক্ত মাছ বোঝাই করে খালে পড়লো বাস,Negative,1
আজ প্রকাশিত সর্বশেষ ফিফা র্যাঙ্কিংয়ে এক ধাপ অবনমন হয়ে বাংলাদেশের অবস্থান ১৮৯ দক্ষিণ এশিয়ান দেশগুলোর মধ্যে সবার,Negative,1
বাংলাদেশে এখন মেসিনেইমারে দুভাগ হয়ে যেতে সময় লাগে না একদম আর চলমান কোপা আমেরিকা যেন এই বৈরিতায় আরেকটু ঘি ঢেলে,Negative,1
নুতন মন্ত্রীদের অধিকাংশই জ্যেষ্ঠ সেনা কর্মকর্তা,Positive,0
এক সময় তালেবানদের বিচার করা সেই নারী বিচারকরা এখন ভয়ে তটস্থ,Negative,1
১৭ দেশ ও অভ্যন্তরীণ রুটে ফ্লাইট চলাচলে নিষেধাজ্ঞা ১৬ মে পর্যন্ত বাড়ালো বেবিচক,Positive,0
করোনায় আরো ১০ জনের মৃত্যু মোট প্রাণহানি ৮ ৪৫১ নমুনা পরীক্ষা ১৩ ০৮২ নতুন রোগী ৫৪০,Negative,1
রামেক করোনা ইউনিটে ১৫ জনের মৃত্যু,Negative,1
অই সব নীতিমালা তারা রোজ ভর্তা করে খায়,Negative,1
দুর্নীতী বাজরা আনন্দে নৃত্য করছে এসব কথা শুনে,Negative,1
বৈঠকের সময় হেফাজতের নেতারা কিছু কাগজপত্রও স্বরাষ্ট্রমন্ত্রীকে দিয়েছেন বিস্তারিত,Positive,0
টুইটার ব্যবহারকারীদের জন্য সুখবর,Positive,0
কবে শেষ হবে রূপপুর পারমাণবিক বিদ্যুৎ কেন্দ্রের কাজ,Positive,0
টয়লেট ব্যাতীত কোন ধর্মীয় স্থপনা নির্মান করার যৌক্তিকতা ঝাড়খন্ড সরকারের নেই এটা উস্কানি অন্য ধর্মের মানুষ কি ধর্ম পালন করবে না বিজেপি বরং এটার রাজনৈতিক ফায়দা লুটবে যেটা ঝাড়খন্ড সরকার ভালোভাবে জানে,Negative,1
বাজেটে আইসিটি খাতে বরাদ্দ বাড়ানোর সুপারিশ,Positive,0
লকডাউনের ৪র্থ দিনে চার লক্ষাধিক টাকা জরিমানা র্যাবের,Negative,1
আপনার যে কোন আইনী সমস্যা সেটা হউক ভূমি সংক্রান্ত অথবা ফৌজদারি আপনার সকল আইনি সমস্যার সমাধানের জন্য আমরা আছি আপনার পাশে আপনার বহু কস্টে অর্জিত জমি জমির খতিয়ান অথবা দলিল সংক্রান্ত অথবা চুক্তিপত্র এভিড েভিড গাড়ি অথবা বাইকের মালিকানা পরিবর্তন অথবা বিবাহ ও ডিভোর্স সংক্রান্ত যেকোনো পরামর্শের জন্য আমাদের এস এম এস করুন অথবা আমাদের গ্রুপে পোস্ট করুন আমাদের দক্ষ আইনজীবীগন আছে আপনার অপেক্ষায় গ্রুপ ১৯৬৫২৭৮৬১৬৯৫৪২৩৮ গ্রুপ,Positive,0
টাকার বান্ডিলে স্ট্যাপ্লার পিন মারা হয় যাতে যে মারে সে যেনো চুরি করে ৯৯ রে ১০০ বানাতে না পারে,Negative,1
টিকটক ভিডিও বানাতে গিয়ে নদীর স্রোতে ভেসে গেল ছাত্র,Negative,1
এটা কোনো সৎ উদ্দেশে করা হয়নি করোনা পজিটিভ হলে তারা বিস্তারিত নিউজে,Negative,1
সাধারণত গ্রামের মানুষ একটু দরিদ্র হয় ২৪ ঘন্টা কারেন্ট থাকলে বিদ্যুৎ বিল অনেক বেশি আসবে সেই বিল দিতে তাদের হিম শিম খেতে হবে৷ সেতা আমাদের মানবিক সরকার বুঝে জন্যই লোড শেডিং এর ব্যবস্থা করেছেন,Negative,1
করোনাকালে বাড়িতে বসে মাত্র ৫০ হাজার টাকা বিনিয়োগ করে আয় করা যাবে কোটি টাকা,Positive,0
গরু নিয়ে যাওয়ার সময় ত্রিপুরায় তিনজন মুসলিম যুবককে পিটিয়ে হত্যা,Negative,1
ঘরে বসে অশিক্ষিত থেকে মেয়েরা কি হবে দাসী,Negative,1
বাইরে থেকে বাসায় ঢোকার সঙ্গে সঙ্গেই বিদ্যা সিনহা মিমের পিছু নেয় বার্বি জোজো ও ক্যান্ডি,Positive,0
ব্যস্ত মানুষদের জীবনে রূপচর্চার জন্য বেশ আরামদায়ক উপায় এটি,Positive,0
সকালে লেবু পানি খেলে যে উপকার পাবেন,Positive,0
করোনাভাইরসে বাংলাদেশে মৃত্যু দিনে প্রথম বারের মতো ১০০ পেরুলো বেড়েছে সংক্রমণের হারও,Negative,1
ক্রিকেট অস্ট্রেলিয়ার নানা নিয়মের জালে আঁটকে গেছে বিসিবি,Negative,1
তিতাস থানার ভারপ্রাপ্ত কর্মকর্তা ওসি সুধীন চন্দ্র দাস বলেন লঞ্চে নাচানাচি করতে গিয়ে বৈদ্যুতিক তারে জড়িয়ে,Negative,1
প্রধানমন্ত্রী এই বক্তব্য দিয়ে দুর্নীতিবাজদের রক্ষা করেছেন এতে সুস্পষ্ট শেখ হাসিনা নিজেই চান তার দলের নেতাকর্মীরা সরকারী প্রকল্পে চুরি করুক দুর্নীতি করুক মজার কথা হচ্ছে এই বক্তব্যের মাধ্যমে শেখ হাসিনার সততার প্রকাশ পেয়েছে ধন্যবাদ মাননীয় প্রধানমন্ত্রী,Negative,1
বিশ্বের প্রথম দেশ হিসাবে করোনাভাইরাসের টিকার অনুমোদন দিল যুক্তরাজ্য করোনাভাইরাস প্রতিরোধে ৯৫ শতাংশ সক্ষম এই টিকাটি,Positive,0
জি না এখানে বাংলাদেশের কোন এখতিয়ার নেই মুদি যা বলবে সেটাই,Negative,1
কংগ্রেসের ক্যাপিটল ভবনে ট্রাম্প সমর্থকদের তাণ্ডবের মধ্যেই জো বাইডেনকে পরবর্তী প্রেসিডেন্ট হিসেবে অনুমোদন দিয়েছে কং,Positive,0
জয় বাংলা,Positive,0
আজ মঙ্গলবার দুপুর সাড়ে ১২টায় পৌরসভার গণকবর ও জেলেপল্লি এলাকার সড়কে এ ঘটনা ঘটে,Positive,0
ব্যাংকের যেমন কাস্টমারের উপর ভরসা নেই তেমনি কাস্টমারও ব্যাংকের উপর ভরসা রাখতে পারছেনা কাজেই বান্ডিলে পিন থাকা অনেকটাই নিরাপদ,Positive,0
অবৈধ স্থাপনা উচ্ছেদ ও খননে নেমেছে ডিএসসিসি,Positive,0
কিছু দিন পর পর গর্ত থেকে বের হয়ে বিনোদন দেওয়ার জন্য ধন্যবাদ যাইহোক নিজের যত্ন নিয়েন মনে হচ্ছে শরীরটা বেসি ভালো না,Negative,1
ম্যারাডোনার স্মরণে ট্যাঙ্গো সঙ্গীত আয়োজন,Positive,0
বৈঠক করতে করতে জীবন কাটিয়ে দিন,Negative,1
এসব প্রশ্নের উত্তর দেয়া তথাকথিত গনতন্ত্রের প্রবক্তা মার্কিন যুক্তরাষ্ট্র এখনো প্রয়োজন মনে করেনি,Negative,1
আগামী নির্বাচন অবশ্যই নিরপেক্ষ সরকারের অধীনে হতে হবে বলে মন্তব্য করেছেন বিএনপির মহাসচিব মির্জা ফখরুল ইসলাম আলমগীর,Positive,0
অগ্রগতি ৬৭৬৩ শতাংশ দৃশ্যমান সাড়ে ১৭ কিমি রেল ট্র্যাক,Positive,0
মেজর সিনহা হত্যা মামলার আসামিদের হেফাজতে রাখতে পুলিশের আবেদন খারিজ,Negative,1
বর্তমান সঞ্চালন লাইন ব্যবহার করে ভারতের মাধ্যমে ২০০ মেগাওয়াট বিদ্যুৎ বাংলাদেশে রপ্তানির প্রস্তাব দিয়েছে নেপাল,Positive,0
দরদী আইছে,Negative,1
কি দরকার জাতিসংঘের কাজের নেই টাকা খেতে আছে,Negative,1
ডিএসইর ব্লক মার্কেটে লেনদেন বেড়েছে ৬৮ কোটি টাকা,Positive,0
ইঅরেঞ্জ কাণ্ডে পুলিশ পরিদর্শক সোহেলসহ ১০ জনের বিরুদ্ধে মামলা,Negative,1
চ্যাপ্টারে ছাত্রলীগের সম্বন্ধে কোনও সিলেবাস নাই তাই,Negative,1
এত মুর্খ বাংলাদেশে থাকে চিন্তা করলেই বুঝি সব নষ্টদের অধিকারে চলে যাবে,Negative,1
খাদ্য প্রক্রিয়াজাত শিল্পের দিকে এখন বেশি নজর দিতে হবে প্রধানমন্ত্রী,Positive,0
ক্রাইস্টচার্চে সিরিজের দ্বিতীয় ওয়ানডেতে নিউজিল্যান্ডের বিপক্ষে তামিমের ফিফটি,Positive,0
যেমন চীন বিবিসি ওয়ার্ল্ড সম্প্রচার বন্ধ করেছেবাংলাদেশেও বিবিসি বাংলা বন্ধ হবে নাকি,Negative,1
মন্ত্রী সাবেক হওয়াতে আদালত খালাস দিয়েছে যদি এখনো মন্ত্রী তিনি থাকতেন তাহলে আদালতের খালাস দেওয়ার হেডম ছিলোনা,Negative,1
মানসম্পন্ন শিক্ষার অভাব,Negative,1
প্রিয় মানুষের মন পাওয়ার জন্য ছুটে যান কবিরাজের কাছে এক নয় একাধিকবার বিস্তারিত নিউজে,Positive,0
এম আই ফাইভ প্রধানদের কথা শুনলে এখন আর লজ্জা লাগেনা কারণ তারাতো নির্লজ্জ বেহায়ার বংশধর লজ্জাশীল হলে তো আর আফগানিদের জঙ্গিবাদের তকমা দিয়ে সেই দেশের তেল সম্পদ এবং খনিজ সম্পদ লুট করা সম্ভব হবে না আমাদের সম্পদ তারা লুট করবে আর আমরা দেখে দেখে আঙ্গুল চুষবো কি মচৎকার হিসাব লুট করলে কিছু বলা যাবে না কিন্তু প্রতিবাদ করলে জঙ্গিবাদের তকমা আর এ কারণেই যে দেশে সূর্য ডুবে না সেখানে সূর্য উঠার জায়গায় খুঁজে পায়না,Negative,1
শুক্রবার সকালে ক্রিশ্চিয়ানো রোনালদো ক্লাবে এসেছিলেন বিস্তারিত নিউজে,Positive,0
দাবী যুক্তিগত সবার সমান অধিকার পাওয়া উচিৎ,Positive,0
একে তো মানহীন শিক্ষা যেটার সাথে বাস্তবতার কোন মিল নাই তার উপর তোতা পাখির মত মূখস্থ করা বিদ্যা বেকার না হয়ে কি হবে বেশীর ভাগ লেখাপডা করেই বিসিএস দিয়ে ঘুষের চাকরি পাওয়ার আশায়,Negative,1
দারুন ভাই,Positive,0
সড়ক পরিবহনমন্ত্রী বলেন নিজেদের চরম ব্যর্থতা ঢাকতে এসব কাল্পনিক ও অন্তঃসারশূন্য বাক্যচর্চা বিএনপির,Negative,1
৪ দফা দাবিতে নীলক্ষেত মোড়ে অবস্থান ৭ কলেজ শিক্ষার্থীদের,Positive,0
বিবাহিতআসামিরাই ছাত্রলীগের সভাপতি প্রার্থী,Negative,1
কর্মমুখী শিক্ষার অভাব নিরাপদ ইনভেস্টের অভাব যেখানে কোন ব্যবসায় বিনিয়োগ করলে অর্থের নিরাপত্তা থাকে এরপর মেয়েদের চাকরিতে সুযোগ সৃষ্টি,Negative,1
অপরিকল্পিত শিক্ষা,Negative,1
ভারত সফরে ব্যস্ত সময় পার করছেন সেনাপ্রধান,Positive,0
আমি চিন্তা করছিলাম কোথায় লুকানো যায় ছাদে একটা স্টোররুম ছিল আমি চিন্তা করলাম স্টোররুমেই লুকাব স্টোররুমে ঢুকে,Positive,0
আমার এ ঘর ভাঙিয়াছে যেবা আমি বাঁধি তার ঘর আপন করিতে কাঁদিয়া বেড়াই যে মোরে করেছে পর,Negative,1
বিক্রি হওয়া নবজাতককে মায়ের কোলে ফেরাল পুলিশ,Positive,0
চট্টগ্রামে ভারী বৃষ্টিপাত নিম্নাঞ্চলে জলাবদ্ধতা,Negative,1
ব্রেকিংনিউজ শনাক্তের সব রেকর্ড ভাঙ্গল আজ বিস্তারিত নিউজে,Negative,1
ঘরে সাউন্ডবক্স বাজিয়ে স্ত্রী গায়ে আগুন দিল ইমাম,Negative,1
বিবিসিকে দেওয়া সাক্ষাৎকারে ইমরান খান বলেছেন তালেবান সরকারকে পাকিস্তানের স্বীকৃতি পেতে হলে নির্দিষ্ট শর্ত পূরণ কর,Positive,0
মৌলভীবাজারের কুলাউড়া উপজেলায় কম দামে ইট দেওয়ার কথা বলে শতাধিক ব্যক্তির কাছ থেকে প্রায় আট কোটি টাকা হাতিয়ে নেও,Positive,0
গত ২৪ ঘণ্টায় নমুনা পরীক্ষার বিপরীতে শনাক্তের হার ছিল ৩১৩২ শতাংশ,Negative,1
বেশি সংক্রমণ এলাকায় প্রয়োজনে লকডাউন স্বাস্থ্যমন্ত্রী,Positive,0
শিশুরোগ এবং নবজাতকের বিভিন্ন সমস্যা নিয়ে সরাসরি প্রশ্ন করতে পারেন বিবিসি বাংলার ফোন ইন অনুষ্ঠানে,Positive,0
ওনাকে কোথায় নির্যাতন করলো আমরা জানবো কী আটক অবস্থায়তো কোন নির্যাতন হয়নি,Negative,1
আফগানিস্তান আমেরিকার ওপর হামলার ২০ বছর পূর্তির আগেই দেশটি থেকে সৈন্য প্রত্যাহার,Negative,1
শেখ হাসিনা এখন মানসিক ভাবে অসুস্থ ওনি ওনার এই ধরনের কথা জাতির জন্য লজ্জা জনক,Positive,0
ইফতারে আপনি কোন ধরনের খাবার পছন্দ করেন,Positive,0
কারণ এই দেশে গরীব নাই সবাই নিজের মত থাকতে পছন্দ করে,Positive,0
মানহানিকর তথ্য প্রকাশের অভিযোগে পাঁচ কোটি টাকা ক্ষতিপূরণ চেয়ে জাপানি নারী এরিকো নাকানোকে লিগ্যাল নোটিশ পাঠিয়েছেন,Negative,1
ডক্টর জি ছবিতে রাকুল প্রীত সিংয়ের প্রথম ছবি সম্প্রতি প্রকাশ্যে এসেছে হাতে স্টেথিসকোপ আর সাদা কোট কাঁধে ব্যাগ,Positive,0
ভালোবেসে ভক্তরা তাঁদের নাম দিয়েছিলেন সিডনাজ আজ সিড নেই তাই নাজ বড়ই একা,Negative,1
বাচ্চা বলবে না থাক আমি ডিজিটাল দেশে ভালো আছি যেখানে আধাঘন্টার বৃষ্টি হলে রাস্তায় নৌকা নেমে যায়,Negative,1
ইঅরেঞ্জের মালিকপক্ষ প্রতারণামূলকভাবে এক লাখ গ্রাহকের ১ হাজার ১০০ কোটি টাকা আত্মসাৎ করেছে বলে অভিযোগ এনে,Negative,1
সকাল সকাল এতক্ষণ গোসল আর করতে হবে না ওঠ ওঠ,Positive,0
কোন নীতিমালাই কাজ হবে না পুলিশকে দিয়ে আওয়ামীলিগ রাত্রে ভোট চুরি করতে বাদ্য করছে পুলিশ আওয়ামীলিগের খমতার উৎস আওয়ামীলিগ পুলিশের দুনীতির ব্যাপারে অন্ধ,Negative,1
দেশের একটি শীর্ষস্থানীয় করপোরেট হাউসের বড় কর্তা তিনি সেই সঙ্গে বাংলাদেশ ক্রিকেট বোর্ডের বিসিবি সভাপতিও বিসিবি,Positive,0
কি লাভ হল সন্তান জন্ম দিতে তো সেই নারী আর পুরুষকে এক হতে হয় প্রকৃতির সাথে এই ছলনার লাভটা আসলে কোথায় পৃথিবীর আর কোন প্রাণীতে নারী আর পুরুষে এমন বিভেদ বিভাজন তো দেখি না শুধু মানুষের সমাজে কেন এত বিধিবিধান বাড়াবাড়ি সংস্কার,Negative,1
এদের নামই ইহুদী মিডিয়া,Negative,1
তালেবানের তিনটি সূত্র রয়টার্সকে আরও দুই তালেবান নেতার নাম জানিয়েছে তাঁরা হলেন মোল্লা মোহাম্মাদ ইয়াকুব ও শের আ,Positive,0
ফরহাদ হোসেন আরও বলেন সরকারের তিনটি বিভাগ বিচার বিভাগ আইন বিভাগ ও নির্বাহী বিভাগ মেয়রও নির্বাহী,Positive,0
স্ত্রী হত্যার অভিযোগ বাগেরহাটের সাহেব আলী খালাস,Negative,1
বাবু চলো নদী ছাইড়া জঙ্গলে যাই সাংবাদিক লুঙ্গি খুইলা গোসল করতে নামছে,Negative,1
বিজ্ঞান ও প্রযুক্তির এই যুগে অন্য দেশে গিয়ে নিজেদের ইচ্ছা ও ব্যবস্থা চাপিয়ে দেয়ার চিন্তা করা ভুল দেরিতে হলেও যুক্তরাষ্ট্র সেটি বুঝতে পেরেছে দেশের জনগনের মধ্যে সামাজিক ও অর্থনৈতিক মুক্তির ইচ্ছা জাগ্রত না হলে তারা গেরিলা যুদ্ধ করে যাবে আর অমানবেতর জীবনযাপন করবে,Negative,1
রহিমার পরিবর্তে রাহিমা গ্রেফতার,Negative,1
ঢাকায় সাংবাদিকদের সাথে আলাপকালে এই মন্তব্য করেন আমেরিকা প্রেসিডেন্ট নির্বাচন ফলাফল ঘিরে আইনি লড়াইয়ের স,Positive,0
করোনায় আরো ৫২ জনের মৃত্যু মোট প্রাণহানি ৯ ৩১৮ নমুনা পরীক্ষা ৩০ ২৩৯ নতুন রোগী ৭ ০৭৫ জন,Negative,1
ভারতের আসামে শুধু দেশজ মুসলিমদের জন্য অনলাইনে তথ্যসংগ্রহ ও নথিভুক্তকরণের কাজ শুরু করেছেন বিজেপির একজন প্রথম সারির,Positive,0
আপাদমস্তক দুর্নীতিতে নিমজ্জিত সরকার জনরোষ থেকে বাঁচতেই জামায়াত নেতৃবৃন্দকে গ্রেফতার করছে ড শফিকুল ইসলাম মাসুদমিছিলোত্তর প্রতিবাদ সমাবেশে ড শফিকুল ইসলাম মাসুদ বলেন জামায়াতে ইসলামীর নায়েবে আমীর ও শ্রমিক কল্যাণ ফেডারেশনের সভাপতি সাবেক সংসদ সদস্য এমপি আনম শামসুল ইসলামকে অন্যায়ভাবে মধ্যরাতে নিজ বাসা থেকে রাষ্ট্রীয় আইন শৃঙ্খলা রক্ষাকারী বাহিনীর পরিচয়ে আটক করা হয়েছে এছাড়াও গত ২ দিন পুর্বে সেক্রেটারী জেনারেল সহ ৯ জন কেন্দ্রীয় নেতৃবৃন্দকে গ্রেফতার করা হয়েছে আপাদমস্তক দুর্নীতিতে নিমজ্জিত সরকার জনরোষ থেকে বাঁচতে এবং জনগণের দৃষ্টিকে ভিন্ন দিকে প্রবাহিত করতেই একের পর এক জামায়াত নেতৃবৃন্দকে গ্রেফতার করছে গ্রেপ্তার ও কারারুদ্ধ করার মাধ্যমে ক্ষমতাসীন সরকার মুলত জামায়াতকে নেতৃত্ব শূন্য করার অপচেষ্টা করছে তাদের এই ষড়যন্ত্র এদেশের মুক্তিকামী মানুষ কখনোই বাস্তবায়ন করতে দেবেনা আমরা সাবেক সংসদ সদস্য এমপি জননেতা আ ন ম শামসুল ইসলামকে গ্রেপ্তারের তীব্র নিন্দা ও প্রতিবাদ জানাচ্ছি একইসাথে অবিলম্বে জামায়াতের নায়েবে আমীর সাবেক এমপি আনম শামসুল ইসলাম সেক্রেটারী জেনারেল মিয়া গোলাম পরওয়ার সহকারী সেক্রেটারী জেনারেল রফিকুল ইসলাম খান হামিদুর রহমান আজাদ সহ সারাদেশে আটককৃত সকল জামায়াত নেতাকর্মীকে মুক্তি দেওয়ার উদাত্ত আহবান জানাচ্ছি ড মাসুদ আরও বলেন বর্তমান ক্ষমতাসীন সরকার গনতন্ত্রের কবর রচনা করে বাংলাদেশে একদলীয় স্বৈরশাসন কায়েম করেছে তারা জনগণের জান ও মালের নিরাপত্তা দিতে ব্যর্থ হয়ে বিরোধী দল ও মতের ব্যক্তিদের নির্মূলের পথ বেছে নিয়েছে এটা অত্যন্ত ন্যাক্কারজনক ইতিহাস পাতায় দেখা যায় যে পুর্বে কোন স্বৈরশাসকের পরিণতি কখনো ভালো হয়নি অন্যায় অবিচার করে তারা ক্ষমতাকে দীর্ঘস্থায়ী করতে পারেনি আমরা স্পষ্ট ভাষায় সরকারকে বলতে চাই এভাবে গ্রেপ্তার রিমান্ড জুলুম ও নির্যাতন করে জামায়াতে ইসলামীর মত একটি আদর্শিক সংগঠনকে নির্মূল করা যাবে না তিনি এ চরম সত্যটি উপলব্ধি করে সরকারকে এধরণের রাজনৈতিক প্রতিহিংসা মুলক জঘন্য আচরণ থেকে বিরত থাকার আহবান জানান অন্যথায় জনগণকে সঙ্গে নিয়ে তীব্র গণআন্দোলন গড়ে তোলার মাধ্যমে জামায়াতের কেন্দ্রীয় নেতৃবৃন্দকে মুক্তি দিতে বাধ্য ও সকল অন্যায়ের সমুচিত জবাব দেওয়া হবে হুঁশিয়ারী উচ্চারণ করেন ২৪৮১,Negative,1
এডিটারস মেইলবক্স ফ্রান্স ম্যাক্রঁ কার্টুন নিয়ে বিতর্ক আর ইরফান সেলিম নিয়ে প্রশ্ন,Negative,1
আমারো কিন্ত মাঝে মাঝে আত্নহত্যা করতে মন চাই ব্যর্থ হতে হতে মানসিক সমস্যায় ডুবে আছি,Negative,1
বাজারে অ্যাপলের নতুন আইপ্যাড,Positive,0
অস্ট্রেলিয়ার সঙ্গে যুক্তরাষ্ট্রের সাবমেরিন চুক্তি নিয়ে উত্তেজনার পর এই প্রথম দুই নেতার ফোনালাপ হতে যাচ্ছে,Positive,0
হেফাজত নেতা রফিকী গ্রেপ্তার,Positive,0
লিওনেল মেসি সাবেক বার্সেলোনা তারকা ফরাসী ক্লাব প্যারিস সেইন্ট জার্মেইয়ের চুক্তি স্বাক্ষরের প্রস্তুাবে সম্মত হয়ে,Positive,0
মাননীয় নেতা বি এন পি এ দেশের বড় একটি রাজনৈতিক দল,Negative,1
টানা দ্বিতীয়বার অলিম্পিক ফুটবলের শিরোপা জিতল ব্রাজিল স্পেনকে হারিয়েছে ২১ গোলে,Positive,0
জয় বাংলা,Positive,0
বিদেশে পালিয়ে গিয়েও শেষ রক্ষা হচ্ছে না তাদের,Positive,0
প্রাথমিক বিদ্যালয়কিন্ডারগার্টেনের ছুটিও বাড়ালো,Positive,0
প্রতি হাটে বিক্রি ১৫ থেকে ২৫ ট্রাক গুড়,Positive,0
কমেন্টগুলো পড়ে মনে হচ্ছে জনগনের টাকায় লালিত এক লাখ বলদ মার্কা চাকর বাকরের কার্যক্রম শুরু হয়েছে জনগণ থেকে বিচ্ছিন্ন দালাল সরকার এবং তাদের অনুসারীদের করুণ পরিণতি চোখের সামনে দেখেও বলদরা শিক্ষা নিতে পারে না সময় খুবই সন্নিকটে দালালরা লাইন ধরে পালাও নাহলে বিমানের চাকায় লুকোতে হবে,Negative,1
হিন্দু আইন সংস্কার মাবাবার কাছে প্রত্যেক সন্তান যেমন সমান তাদের অধিকারও সমান হওয়া প্রয়োজন সে কোন লিঙ্গের এটা কখন বিবেচ্য বিষয় না আইন করবে রাষ্ট তার দেশের জনগনকে উন্নত জীবনধার নিরাপত্তা ও সবার সমান মৌলিক অধিকার নিশ্চিত কারার জন্য যুগের সাথে তাল মিলিয়ে ধর্ম হল উৎসব হিসাবে পালন করার জন্য,Positive,0
করোনা ভাইরাস আসছে টিকার দ্বিতীয় চালান আরো প্রায় সাত কোটি ডোজের নিশ্চয়তা,Positive,0
২৪ ঘণ্টায় দেশে করোনা শনাক্ত ৪৮৪৬,Negative,1
আমেরিকা নিষেধাজ্ঞা না তুললে বৈঠকে বসবেনা ইরান,Positive,0
দেশের সবাই যেন নিজ ভাষায় লেখাপড়া করতে পারে সে ব্যবস্থা করেছে সরকার প্রধানমন্ত্রী,Positive,0
