text,class,label
হিজাব পরতে না দিলে এসব প্রতিষ্ঠান জ্বালিয়ে দেয়া হোক,direct violence,2
হায় বিবিসি তোরা কেনো দালাল?মন্ডপে কোরআন পাওয়া গেছে???কোথায় কিভাবে পাওয়া গেল সেটা তোর বাপ উল্লেখ করবে????😡😡😡😡,passive violence,1
ক্ষুব্ধ শিক্ষার্থীদের হল বন্ধ করার দিদ্ধান্তটি আরোবেশি খারাপ করবে!,non-violence,0
তবে সঠিক ব্যপারটা আপনি এঅটু বলবেন‌ ভাই?,non-violence,0
আরে মিডিয়া সেখানে পুলিশ আইন আদালত নাই ছি ছি ছি ছি আর চোরের বাচ্চা চোর হাসিনা থাকলে আরো কত কিছু দেখা পাবো,passive violence,1
খুবই বাজে হচ্ছে ব্যাপারটা,non-violence,0
আল্লাহ তাদের উপর গজব না্যিল করুক৷ এইসব পড়াশোনা না করাই ভালো যেখানে আখিরাতে শাস্তি ভোগ করতে হবে,direct violence,2
নিউমার্কেট দোকান মালিক দের ই সমস্যা বেশি ।এরা একটু হলেই সাধারণ মানুষের সাথে খুবই বাজে আচরণ করে থাকে ।যা মোটেই গ্রহণযোগ্য নয়।,non-violence,0
উত্তর কুরিয়া ; ইরাক ;সিরিয়ার পথে চলে যাবে দেশ গনতন্ত্র ধংশের কুফল হিসেবে । গনতন্ত্রের দরকার আছে পরোক্ষভাবে সভার নিরাপত্তার জন্য,non-violence,0
ব্যবসায়ীদের হোগা মেরে দাও,direct violence,2
বিশ্বজিৎ হত্যার বিচার নাই,non-violence,0
জেই ধর্মে সাধুরা উলঙ্গ হয়ে ঘোরে সেই ধর্মের মানুষেরা হিজাবের মর্মতা কি করে বুঝবে একটা উলঙ্গ ও নিক্রিস্টো ধর্ম হচ্ছে হিন্দু ধর্ম রামের শিক্ষা আর কতো ভালো হবে ছি ছি,passive violence,1
"হালার পোলা রা,গ্রাম হইতে পড়া লেখা করে ও বেবসা করে দিন পর দিন ধরে লাগাতার, আবার আমাদের বাংলাদেশের পুরান ঢাকার অধিবাসী দের শান্তি ও ঢাকা দক্ষিণ সিটি কে ধংশ করে দিয়ে জায়, কুত্তা ও ছাগলের জাত রা,ভাইগা জা, তগো গ্রামে, আর,আমাদের পুরান ঢাকার অধিবাসী আমরা সবাই শান্তিতে বসবাস করতে চাই।",direct violence,2
কিছু হলেই সমাধান একটা।শিক্ষা প্রতিষ্ঠান বন্ধ।,non-violence,0
ধন্যবাদ যমুনা গ্রুপের চেয়ারম্যান কে,non-violence,0
তারা পুলিশের গুলিতে মারা গেছে,non-violence,0
তুমি সনাতন তোমার উলঙ্গ হয়ে ঘুরার স্বাধীনতা আছে. আমি মুসলিম আমার হিজাব পরার অধিকার আছে।,passive violence,1
"নাঊযুবিল্লাহ মিনযালিক, আল্লাহ আমাদের জিহাদ করার হিম্মত দান করুন এবং তৌফিক দান করুন, আমিন",non-violence,0
এখন যমুনা টিভিই একমাত্র টিভি যা কিছু সংবাদ প্রচার করে। ধন্যবাদ যমুনা টিভি।,non-violence,0
"ভারত থেকে শিক্ষা নিয়ে,, বাংলাদেশের গড়ফাদারদের রিহার্সাল চলতেছে।",non-violence,0
"১৯৭১ সালের মীরজাফর কন্যা,খুনি হাসিনা কে এই মুহুর্তে গ্রেপ্তার করা হউক।",passive violence,1
এরা পড়তে গিয়েছে নাকি সন্রাসী করতে গিয়েছে এদের বিচার হওয়া উচিত,non-violence,0
সন্ত্রালীগের হাতে আরকত মানুষকে খুন হতে হবে।,passive violence,1
ভারতকে বয়কট করা হোক।,direct violence,2
"নিউ মার্কেটের ব্যাবসায়ী রা বেয়াদব তাদের উচিত শিক্ষা দওয়া দরকার পুলিশ ও টাকা খাইয়া ব্যাবসায়ীদের পক্ষ নিছে, পুলিশ রা কেন ছাএদের উপর টিয়ার শেল মারলো ছাএ রা কি একা দোষী ব্যাবসায়ীরা কি দুধে দোয়া তুলসি পাতা পুলিশ রা ও ব্যাবসায়ীদের সাথে জড়িত",passive violence,1
ধন্যবাদ আইডিয়াল কলেজ,non-violence,0
ছাত্র রাজনীতি চিরতরে বন্ধ করে দেয়া হোক,direct violence,2
"~ফজরের নামাজ - সৌন্দর্য বৃদ্ধি করে,,,,!!!! ❤️~জোহরের নামাজ - রিজিক বৃদ্ধি করে,,,,!!!! ❤️~আসরের নামাজ - সুস্থতা দান করে,,,,!!!! ❤️~মাগরিবের নামাজ - চিন্তামুক্ত করে,,,,!!!! ❤️~এশার নামাজ - শান্তির ঘুম আনে,,,,!!!! ❤️~আল্লাহ আমাদের সবাইকে পাঁচ ওয়াক্ত নামাজ পড়ার ~তৌফিক দান করুন,,,,!!!!❤️ ❤️~~~(আমিন)~~~❤",non-violence,0
ওর কাধে হল লাঠি। আর ওই লোকটা হল পাগল।,non-violence,0
মালুর বাচ্চারা স্কুল কলেজে গন্ডগোল করিস না সাবধান হয়ে চল আল্লাহর গজব পড়বে তোদের উপর,passive violence,1
"স্বাধীন মত প্রকাশ তাই বলে ইসলাম, আল্লাহ ও রসূলকে নিয়ে উল্টো পাল্টা কথা???!!!",non-violence,0
কোন ভাল মানুষ রেলে আগুন দিতে পারে,non-violence,0
"বাংলাদেশের সরকার এগুলা দেখে না, না কি দেখেও না দেখার ভান করে। সময় হলে নিজের বিচার একদিন নিজেই পাবে",non-violence,0
ভারতের দালাল সালা,passive violence,1
কোথায় সহমত ভাই,non-violence,0
"মুমিনের দলের খুব আশা ছিল ধরা পড়বে হরিদাস পাল, কিন্তু ধরা পড়লো ইকবাল-- এটাইতো হওয়ার কথা। কোন হিন্দু কি নিজের উৎসব নষ্ট করার জন্য এই কাজ করে নিজের পায়ে কুড়াল মারবে? এসব মুমিন মুতলমানের কাজ ছাড়া কিভাবে সম্ভব। সারা দুনিয়া জুড়ে এই নরপিশাচ মুমিনের দল এভাবেই দেশে দেশ আগুন লাগিয়ে নাকি শান্তির ধর্ম কায়েম করছে।",passive violence,1
কোরানশরিফ কে রাখলো তাদের বিচার কে করবে বুঝলাম না??,passive violence,1
ধর্ম অবমাননা মানে?,non-violence,0
আল্লাহ ছাড় দেয় ছেড়ে দেন না। মনে রেখো ভারত এর জালেমরা আল্লাহর গজব খুব জ্বলদি আসবে। চিনকে দিলো দেখো নাই কি তোমরা,passive violence,1
আল্লাহর গজব মিডিয়ার উপরেও আসবে অপেক্ষায় থাকো,direct violence,2
"শিক্ষা জাতির মেরুদন্ড, শুধু কথায় আছে, কাজে তাহা উলটো। শিক্ষাথীদের নানাভাবে আপমান করা হয় এটি মেনে নেওয়া যায়না। তাই সকল শিক্ষাথী এক হয়ে, এই দুশাসনের পতি রোধ করা উচিত।",non-violence,0
"ওবায়দুল কাদের মনে হয় হিন্দু তার ধর্ম মনে হয় হিন্দু, তাই কেউ কোরআন অবমাননা করলেও তার কোন কষ্ট নেই।",passive violence,1
এর পাল্টা জবাব চাই ভাই,non-violence,0
ভারতে ধর্মীয় স্বাধীনতা নাই। তাই ভারতের মুসলমানদের ভারত ছেড়ে বাংলাদেশ ও পাকিস্তান চলে যাওয়া উচিত,direct violence,2
ভারতের বিরুদ্ধে কথা বল্লে যারা পতিবাদ করে নিশ্বসন্দহে তারা ভারতের মালাউনদের কনডম ফেটে জন্ম নেওয়া জারজ গুলা,passive violence,1
ওলে লে লে লে সুন্দর এর ভিতরে এই অবস্থা কেন,non-violence,0
মুসলমানের পবিত্র কোরআন শরীফ হিন্দুগো উৎসবের মধ্যে রাইখা আসলো আমি লীগের নেতাকর্মীরা কেনো সামনে নির্বাচন আসছে তারা যেন হিন্দু গভট পায়,passive violence,1
এক বছরের জন্য নিউমার্কেট বন্ধ করে দেওয়া হউক।,direct violence,2
"মহান আল্লাহ তায়ালা, এদের বিচার করবেন, ইন-শা আল্লাহ",non-violence,0
যমুনা টেলিভিশন সরকারের দালাল,passive violence,1
ইসলামের শত্রুদের সাবধান করছি।জীবন চলে যাবে তাও তদের অন্যায়ের বিরুদ্ধে লড়ব।,non-violence,0
"তর বাপের ঠিক নাই।।। তর মা একজন গুজব কারি কারণ,, তর বাপ হিসেবে ঝাঁকে তর কাছে পিরিছয় করিয়েছে সে তর আসল বাপ না।।। তাহলে এটাও একটা গুজব।।। আর তর বাপের ঠিক থাকলে কুমিল্লার বিশয় কে তুই গুজব বলতে পারতি না।।।।। আপনারা কি বলে ভিউয়ার্স।।।।।",passive violence,1
সুস্থ নির্বাচন হচ্ছে ( আওয়ামিলিগ ),non-violence,0
আমরা ধামরাই কলেজ ও ঢাকা কলেজ ছাত্রদের সাথে আছি।যেখানেই কোন ছাত্র-ছাত্রী নির্যাতনের শিকার হবে সেখানেই আমরা রুখে দাড়াব।,non-violence,0
এতো মানুষ বি এন পির কিন্তু মিথ্যা প্রচারে হেরে যায় বলেন বি এন পি,passive violence,1
ওরাই তো খুন করছে এই দাবি করলে তো ওদের ফাঁসি হবে,passive violence,1
"ধন্যবাদ ঢাকা কলেজ স্টুডেন্টদের, অন্যায় এর প্রতিবাদ করার জন্য ।",non-violence,0
ধ্বংস হোক তারা যারা মুমিনদের অন্তরে কষ্ট দিয়েছে।,direct violence,2
আলেম ওলামা রাস্তায় নামলে এক ঘন্টায় মেরে জেলে নেয়া হয়। একদিন হলো এইসকল ছাত্ররা অন্যায় ভাবে রাস্তায় মাস্তানি করে এদেরকে পুলিশ লাটি চায করে জেলে নিতে পারেনাই কেন এইটা সাধারন মানুষের প্রস্ন?,passive violence,1
"কতটা নিরক্ষর হলে, শুধুমাত্র বোরকা পরার জন্য একজন মানুষকে কলেজে ঢুকতে না দোয়া, পড়তে না দেওয়া, উত্যক্ত করা???আমরা চলি অনেক হিন্দুদের সাথে ভাই ব্রাদারের মত।তাহলে কি আমাদের উচিত হবে তাদের সাথে এমন ব্যবহার করা?????",non-violence,0
এই হিন্দু যানোয়ারদের বিচার হবে একদিন,passive violence,1
মনে হচ্ছে এই মহিলার মধ্যে মুক্তিযুদ্ধের চেতনা নেই,non-violence,0
বালের প্যচাল...... দাদাদের হুমকি দেও যে আওয়ামী লীগ ছাড়া বাচাইতে পারবে না। গিনিপিগ বানাইছে বাংলাদেশের মানুষকে। ওপারের দাদা আর এপারের কালা কোটের বিজ্ঞানরা।,passive violence,1
শাবাস আমার প্রাণ প্রিয় ছাত্র ভাইয়েরা। আপনাদের হাতেই আমাদের আগামী দিনের ভবিষ্যৎ।,non-violence,0
"এমন শিক্ষা প্রতিষ্ঠান থেকে কিভাবে শিক্ষা গ্রহণ করা যায়,,,,,যেখানে হিজাব পড়া নিষেধ,,,সেখানে যাওয়ার কোনো প্রয়োজন নাই,,,",non-violence,0
যেইসব ছাত্র সমাজের সুন্দর বুঝেনা বদ্রতা বুঝেনা মাস্তানি করে এদেরকে কলেজ বিশ্যাবিদ্যালয়ে পরিয়ে লাভনেই এদেরকে দিয়ে মুচির কাজ করালেই এরা ভালোহবে গারজিয়েনদেরকেও ব্যাবস্থা নিতেহবে।,passive violence,1
পুলিশ বিজিবি কুত্তার বাচ্চাদের মেরে ফেলা উচিত।,direct violence,2
এক আল্লাহ ছাড়া কাউকে ভয় পায়না,non-violence,0
"অন্যর ধর্মীয় অনুভূতিতে আঘাত দেয়া,,এ কেমন স্বাধীনতা?এদের বিচার সরকার সুষ্ঠুভাবে করে না কেন?",non-violence,0
যে শিক্ষা ধর্মকে ছোট করে সে শিক্ষা গ্রহণ না করলে কোন সমস্যা নেই। আর যারা অন্যের ধর্ম নিয়ে বাড়াবাড়ি করে তারা নিজের ধর্মে কতটা বিশ্বাস করে !!!,non-violence,0
সকল শিক্ষার্থী ভাই-বোনদেরকে বলব আর ঘরে বসে না থেকে এবার আমাদের উচিত সবাই একত্রিত হয়ে এসব বাজে দুর্নীতিবাজদের বিরুদ্ধে কথা বলা।ওদের বিরুদ্ধে কঠোর শাস্তি দেওয়া উচিত আমাদের আর এসব সহ্য করা উচিত নয় অনেক সহ্য করা হয়েছে।,non-violence,0
যে ছেলে মারা গেল তার কি হবে,non-violence,0
"আমার আল্লাহ্ বলেছেন রাসল (সঃ)-কে নিয়ে যারা কটুক্তি করেছে, করবে তারা জারজ। সুতরাং অভিজিৎ ও পিতৃ পরিচয় হীন জারজ সন্তান। যতদিন মুক্তমনা হিসেবে অামার আল্লাহ্ আর অামার রাসুলকে নিয়ে কটুক্তি বন্ধ করা না হবে, এমন ঘটনা ঘটবেই।",passive violence,1
বেজন্মা তোর কাছ থিকা ভালো কিছু আশা করা যায়না।,passive violence,1
"হাস্যকর এক দেশে পরিণত হচ্ছি আমরা কেনা কাটার মতো সামান্য বিষয়ে প্রায় যুদ্ধ লাগাইয়া দিছে রাস্তায়।আমাদের দেশে ফকির থেকে শুরু করে প্রধানমন্ত্রী প্রত্যেকেরই প্রচুর ক্ষমতা।একজন মুচির কথা শুনুন বা চাকরিজীবীর কথা শুনুন মনে হয় সেই দুনিয়ার সব বোঝে ,সেই দুনিয়ার সবচেয়ে ক্ষমতশালী ব্যাক্তি।",non-violence,0
কাদের তুমি ভাল হয়ে যাও,non-violence,0
এই হারামজাদা পুলিশ ও সাংবাদিক আওয়ামী লীগের দালাল।,passive violence,1
"অসাধু ব্যবসায়ীরা সিন্ডিকেট করে পন্যের দাম বাড়িয়ে সাধারন মানুষদের কষ্ট দেয়, সারা দেশের অসাদু ব্যবসায়ীদের বিরুদ্ধে গণআন্দোলন করে তাদের উচিৎ শিক্ষা দেওয়া উচিৎ।",non-violence,0
বুঝলাম না এত দিন ভাবছি হিন্দুরা এমন কাজ করছে এখন দেখি মুসলিম রাই এমন যগন্ন কাজ করছে হায় রে ইসলাম ধর্ম শান্তির ধর্ম আর একে এই ভাবে অপমান আল্লাহ্ তুমি এর বিচার করো,non-violence,0
"জঙ্গলের লোকদের কোন নির্দিষ্ট পোশাক আছে, তারা হিজাবের সৌন্দর্য কেমনে বুঝবে।",direct violence,2
"আলহামদুলিল্লাহ,, সত্যের বিজয় সুনিশ্চিত!! অনেক ধন্যবাদ ছাত্র ভাইরা❤️❤️🥰🥰",non-violence,0
এরা সোনার লীগের ছেলে।আমার দলের সুযোগ্য ছেলে পুলে।এদের কোন দোষ নাই।। শিক্ষা প্রতিষ্ঠানে কেন রাজনীতি করতে হবে?? সরকারের ডাল এরা।,non-violence,0
থু যমুনা টিভি থু রাসূল সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের প্রেমিকদেরকে ওরা বলছে জঙ্গি সাথে তোরাও বলছিস রাসুলপ্রেমিক দেরকে জঙ্গি বলে প্রকাশ করছিস যখন ওই বেয়াদব রাসূলের প্রতি অসম্মানজনক কথাবার্তা বলেছিল যখন ওই বেয়াদপ রা রাসূল সাল্লাল্লাহু আলাই সাল্লাম এর শানে কটুক্তি করেছিল তখন তোরা কোথায় ছিলিস প্রচার করতে পারেনি বাংলাদেশের বিচার বিভাগকে থু থু,passive violence,1
"আমাদের জনগণের খাসলোত খারাপ,,এই বাবে প্রতিবাদী হয়,,দেখবা কমিশন ঠেলার সময় পাবেনা,,",passive violence,1
"এরা কিসের ছাএ,,,এরা কি বিচার পতি নাকি যে সমাদান করতে যাবে,,,আইন থাকতে এরা এমন করবে কেন এরা,,, ঢাকা কলেজে পাওয়া দেখাতে গেছে,,, একজন ছাএ হয়ে মারামারি করতে জাই কি করা,,,এদের তীব্র নিন্দা জানাই",non-violence,0
বালের সব হাগল পাগল,non-violence,0
"ভারতে আছে বিজেপি সরকার এবং বাংলাদেশে আছে কিছু হেফাজত !! 🙂দুজনের চাওয়া পাওয়া সমান সমান!! 🙂বিজেপি চায় হিন্দু ধর্ম প্রতিষ্ঠা করতে আর হেফাজত চায় মুসলিম প্রতিষ্ঠা করতে!! 🔳 আসলে যারা নিজ নিজ ধর্ম ঠিকঠাক পালন করে তাদেরকে কখনোই দেখবেন না অন্য ধর্ম কে আঘাত করতে!! কারন কোনো ধর্মেই বলা নেই মানুষ অন্য মানুষের বা জাতির বা ধর্ম কে আঘাত করো!!! তাই আমার অনুরোধ নিজ নিজ ধর্ম সঠিকভাবে পালন করো, দেখবে পৃথিবীটা সুন্দর, শান্তিতে ভরে উঠবে! 😊",non-violence,0
আন্দোলন আর সংঘর্ষ এর মানে জানেনা এ-ও আবার পাতিনেতা,passive violence,1
আজকে এ সাংবাদিক ভাই কে কাউয়া কাদের সাহেবের পক্ষ থেকে জানাই আন্তরিক অভিনন্দন।,passive violence,1
"খুবই দুঃখ জনক,,যে ভাবে মুসলিম বোনেরা হিজাব খুলে বোরকা খুলে ঢুকতে হচ্ছে,, ভয় লাগে কখন জানি এমন পরিস্থিতি বাংলাদেশের হয়",non-violence,0
আল্লাহ্ এদের বিচার করবেন। আল্লাহ্ ছাড় দেন কিন্তুু ছেড়ে দেন না।,non-violence,0
মজিব কে কে জন্ম দিয়েছে?????,non-violence,0
বোন তুমি ভারতবর্ষের মুসলমানদের অধিকার প্রতিষ্ঠিত করতে আরো সামনে এগিয়ে যাও।,non-violence,0
"প্রত্যেক ব্যবসায়ীদের এক এক করে ঢাকা কলেজে নিয়ে বেঁধে রাখা দরকার,,,,,ব্যবসায়ীরা দিন দিন জানোয়ার পরিনত হয়,,,,,,",direct violence,2
বগুড়ায় সুষ্ঠু- সুন্দর নির্বাচন হইছে।🇧🇩🇧🇩,non-violence,0
তোদের কুফরী সংবিধানকে তুতু মারি তাগুতের দালাল কোথাকার,passive violence,1
"ধন্যবাদ শিক্ষাতি বন্ধুরা , ব্যাবসায়ীরা খুব বেড়ে গেছে",passive violence,1
"এই দেশে এর থেকে ভালো কিছু আশা করাটাই তো বোকার স্বর্গে বাস করা। কারণ মানুষ যখন মানুষ না থাকে তখন এমন হবার কথা। দেশে না আছে গণতন্ত্র না আছে জনগণ। সব গুলা গাধা। আর গাধার পিঠে ঝুলা। চলছে, চলতে থাকবে।",non-violence,0
ব্রামনবারিয়ার সব পাগল,passive violence,1
ধর্ম মন্ত্রী গালে 👞👞👞 মারো তালে তালে কাক ত সুদু কা কা করে একটি কথা মনে রাখিস। তদের মতন কত মুনাফিক আসল আর গেল । কিছু হলেয় রাজনীতির ভিতরে ঢুকিয়ে দেয়।আরে ভাই পুরো বাংলাদেশ হিন্দুদের ওসপ পালন করছে। মুসলিম কেও বাধা দিচ্ছে না। কিন্তু আমাদের কুরআন কে অপমান করেছে। কিছু হিন্দু লোক ।আরে তাদের সাপোর্ট করছে আমাদের দেশের ধর্ম মন্ত্রী কাক আমিতো অবাক। এই মুনাফিক দের কথা সোনে। আল্লাহ আমাদের সবাইকে হেদায়েত দান করুন আমীন। আল্লাহ নাফরমান নেতাদের হয়তো হেদায়েত দাও না হয় ধংস করে দেও।,direct violence,2
বিবিসির দিচারিতা দেখে অভাক হচ্ছিনা।পূজামণ্ডপে মূর্তির পায়ে কুরআন রাখার ভিডিও বা ছবি প্রকাশ করলনা।অথচ কিছু মূর্তি কার ভেংগে তার প্রমান ছাড়াই মুসলিমদের দোষ দিচ্ছে,passive violence,1
ওরা নাস্তিকের দলরা চায় মেয়েরা উলঙ্গ হয়ে রাস্তায় চলা ফেরা করুক এটা তার প্রথম ধাপ নাস্কিকের দেশ থেকে এর চাইতে ভাল কিছু আশা করা যায় না,passive violence,1
আল্লাহ তুমি এদের উপর গজব নাজিল করো।,passive violence,1
"এতো গজবের পরও শিক্ষা হচ্ছে না মানুষের,,,,,",non-violence,0
আজ মন থেকে অভিশাপ করছি আল্লাহ তুমি এরকম সাংবাদিক এবং নাফরমান নেতাদের হয় হেদায়েত দাও নয়ত ধ্বংস করে দাও,direct violence,2
এরা সবাই হিন্দু ধর্মের দালাল,passive violence,1
এক পুলিশ আরেক পুলিশকে কি সুন্দর ভাবে চর মারছে 🤣🤣🤣 লজ্জা থাকা উচিৎ,non-violence,0
আওয়া মেলিগ চোর খুনি মিথ্যা বাদি তার সব করতে পারে তাদের মা জানে তাদের কোথাই থেকে পেটে দারন করেচে সে জানে বালো,passive violence,1
হায়রে সময় টিভি।।সত্য কে গুজব আর গুজব কে সত্য বলে।।এরা কি আসলেই মুসলিম ঘরের সন্তান।।সন্দেহ আছে।।,passive violence,1
"তারা হিজাব পরার জন্য আন্দোলন করছে, আর আমাদের দেশের মা,বোনরা হিজাব খোলার জন্য আন্য আন্দোলন করছে।",passive violence,1
যে মত প্রকাশ করতে গিয়ে আমার কলিজার টুকরো রাসুল কে অবমাননা হয় সেই কণ্ঠ চেপে ধরা আমার ঈমানী দায়িত্ব,direct violence,2
ধিক্কার জানাই ওইসব গুণ্ডা ভারতীয় সন্ত্রাসীদের এবং সন্ত্রাসী শাসক মোদীকে ।,passive violence,1
মত প্রকাশের স্বাধীনতা মানে ধর্মকে গালি দেয়া..? সমগ্র দুনিয়ার বিচারক অবশ্যই বিচার দিবসে এর ন্যায়বিচার করবেন।,non-violence,0
অবিলম্বে অস্ত্রধারী সন্ত্রাসীদের কে গ্রেপ্তারকরা হোক,non-violence,0
আওয়ামীলীগের বিরুদ্ধে সত্য বলা বা গঠনমূলক আলোচনা লিখলে মুক্ত চিন্তা হবে না। ইসলাম ধর্মের বিরুদ্ধে লিখলেই কি মুক্তচিন্তা?? আজব আওয়ামীগ সরকার!!,non-violence,0
আসল বিচার হাসরে,non-violence,0
আশা রাখি ছাত্র ভাই ও বোনেরা ভালো কোন সিধান্তে আসবে।কারন জাতি তোমাদের ভুল কিছু আশা করেনা.আনিন.।,non-violence,0
আমরা ভালোই আছি । তোমরা একটু বিকৃতি ঘটানো বন্ধ করো ।,non-violence,0
প্রাশাসনের ভাইদের বলছি দয়া করে এই লোক কে ধরেন তাহলে জাতি আপনারদের ধন্যবাদ জানাবে। কারণ তাকে ধরলে আসল রহস্য পাওয়া যাবে।,non-violence,0
সাবেক সন্ত্রাসী রা (ছাত্রদল) এখনকার সন্ত্রাসীদের (ছাত্রলীগ) হাতে মার খাচ্ছে। ওরা ওরা পোন্দাপুন্দি করুক এখানে জনগনের কিছু আসে যায় না।,passive violence,1
ভাই ওরা ডাকাতের থেকেও ভয়াবহ,passive violence,1
সবসময় ছাএলীগ/ছাএদল এদের উপর হামলা হয় কেন। যুবলীগ/যুবদল কি করে। বাসায় বসে রাজনীতি করে। ছাএদের ধংসের পিছনে আপনাদের মত রাজনীতি বিদরাই দায়ী।।।😡😡😡😡😡,passive violence,1
সময় টিভি সব সময়। সময় মত খবর দেই আজ অসময় হবার কারণ হচ্ছে। ঘটনার দায় গুলো মুসলিম এর উপর দিবে।কি বলবো বুঝতে পারছি না। এরা কি মানুষ নাকি অন্য কিছু। আল্লাহ সব দেখছে,passive violence,1
এইসব নেতাদের ওপর গজব নাযিল হইবো না। তর চৌদ্দগুষ্টির উপরে গজব নাযিল হইব,direct violence,2
খাটি নিরোপেক্ষ বিচার,non-violence,0
আল্লাহ তুমি সকল মুসলিম ভাই বোনদের হেফাযত করো।আমিন,non-violence,0
সারা বিশ্বের মুসলমান ভাইদের বোজা উচিৎ আমরা কাপুরুষের পরিচয় দিলাম আপনাদের শিক্ষা নেওয়া উচিৎ যে প্রতিবাদ আমরা করবো সেই প্রতিবাদ মেয়েরা করছে।,non-violence,0
"এই বিচারের মারে বাপ,,,,",passive violence,1
পুলিশ কে গিরে হামলা করা উচিত।,direct violence,2
ছাত্রলীগ আর পুলিশ বাহিনি একসাথে ছাত্রদলের উপর হামলা চালাইলো!! এজন্যই কি অ্যামেরিকা বাংলাদেশ পুলিশের উপর সেকশন জারি করছে!??🤔,non-violence,0
"বিচার করে দেখা , বিচার না করলে তো মুসলিমের মাথা নষ্ট হবেই🤬",non-violence,0
বাহ বাহ কি সুন্দর ঘটনা। মন্দিরের ভিতরে আগের যেই হনুমানের ছবিটি। যে ব্যক্তি তুলেছেন সেকি শুধুই হনুমানের ছবিটি তুলেছেন। এতবড় প্রতিমার ছবি না তুলে। আর সবচেয়ে গুরুত্বপূর্ণ কথা হল যে তাদের ওখানে কোন গার্ড নেই।সিসিটিভি ও নেই। তালা মারাও নেই। বাহ কি সুন্দর,passive violence,1
ব্যাটা টাইপ মেয়ে। হাটার স্টাইলেই বুঝা যায় বোরকার নিছে একটা শয়তান। কোনো ভদ্র মেয়ে এই কাজ জীবনেও করতে পারবে না। আরেক মালালা।,passive violence,1
"আমি ঢাকা কলেজের একজন সাধারণ শিক্ষার্থী হিসেবে আমার দাবি হলো ,এই ঘটনার সঠিক তদন্ত করে অপরাধীদের আইনের আওতায় আনা হোক । তাদের জন্য ঢাকা কলেজের দুর্নাম হচ্ছে এগুলো মেনে নেয়া যায় না । তাদের চিহ্নিত করে কলেজ থেকে স্থায়ী বহিষ্কার করা হোক ।",non-violence,0
হেতে নিজেও খুন করছে তা সময় হলে টের পাবে,passive violence,1
"তাহলে তোদের যে ২ কোটি হিন্দু বাংলাদেশে আছে ওদের নিয়ে যা আর নিয়ে গেলেও ওদের বল বাংলাদেশে প্রতি বছর স্কুল, কলেজ আর ইউনিভার্সিটিতে ওরা যে সরস্বতী পুজা করে সেটা যাতে না করে কারন তরে মতে তো শিক্ষা প্রতিষ্ঠানে ধর্মীয় পোশাক নিষিদ্ধ সেখানে ওরাতো পুরা ধর্ম পালন করছে",direct violence,2
কিছু বেয়াদব হকার আছে এদের কে উত্তম মাধ্যম না দিলে শিক্ষা হবেনা এদের বেয়াদবী বন্দ করতে ছাত্রদের দরকার,direct violence,2
বেয়াদব ছাত্র দের কে গণধোলাই দিয়ে শিক্ষা দেওয়া হোক,direct violence,2
হে আল্লাহ তুমি পৃথিবীর সকল মুসলিম ভাই বোনদের হেফাজতে রেখ,non-violence,0
"এটা দরবেশের চ্যানেল, এখান থেকে ভালো কিছু আশা করা যায় না, দরবেশ হচ্ছে ঢাকা ১ আসনের সাংসদ ,",passive violence,1
লিল্লাহি তাকবীর - আল্লাহু আকবার মুমিনদের ঈমান জাগ্রত করার জন্য এ ধ্বনি টাই যথেষ্ট ইনশাআল্লাহ,non-violence,0
"উভয় পক্ষই উগ্র, উচ্ছৃঙ্খল, বেপরোয়া। তাই পুলিশের উচিৎ নিরপেক্ষ অবস্থানে থেকে পরিস্থিতি দ্রুত শান্ত করা।",non-violence,0
নিউমার্কেট সারা জীবনের জন্য বন্ধ করে দেওয়া হোক যাতে করে ঈদের মুখে মানুষ আর প্রতারিত না হয় ওদের কাছে,direct violence,2
ছাত্রলীগ মানেই সন্ত্রাসী আমার চোকের সামনে ছাত্রলীগ হামলা করছে,passive violence,1
নেংটির বাচ্চা অর্ধ উলংগ হয়ে ভগবান দের সামনে অশ্লীল নোংরা বেহায়াপনা মদ গাজা ভাং গানবাজনা নাচানাচি আমোদ ফুর্তি মজা পরকীয়া যৌন বিনোদন করিস লজ্জা নাই তেদের,passive violence,1
এডিসি হারুনের বিচার চাই।✊,non-violence,0
ভালো বর্তমানে খেলাধুলা জমে উঠেছেফাইনালে মুখোমুখি সংঘর্ষে দেখার অপেক্ষায় আছি ধন্যবাদ 💜🇧🇩🖤,non-violence,0
এই সমস্থ সাংবাদিকের ভবিষ্যতে কঠোর বিচার করবে আল্লাহ শালার সাংবাদিকরা খালি মিত্থা কথা বলে,passive violence,1
কি যে বলেন ভাই তাদেরকে আইনের আওতায় আনবে কেন আইনের আওতায় তো আনবে আলেমদের কোন রকম একটু দোষ ত্রুটি পেলে একদম টাটকা প্রমান সহ।,passive violence,1
"নিরাপদ সড়ক আন্দোলনের বিরুদ্ধে ছিল ছাত্রলীগ, কেম্পাসে আন্দোলন কারী ছাত্রদের টর্চার করতো ছাত্রলীগ নেতারা",passive violence,1
ঔ দুই ভাই কই?,non-violence,0
ঢাকা কলেজের হল বন্ধ করলে....নিউমার্কেট ও বন্ধ করতে হবে...,direct violence,2
