text,class,label
ধন্যবাদ আপনাকে বাংলাদেশ ক্রিকেট কে সবার কাছে নতুন করে তুলে ধরার জন্যে নিজেকে এত কষ্ট দিয়েও দলকে এত কিছু দেওয়ার জন্যে আবার ধন্যবাদ,NoAG,0
নোয়াখালীগে ছাত্রলীগ সন্দেহে একটি বাড়ি ঘিরে রেখেছে শিশুরা,NoAG,0
এই দোকান আশা তারা কিনতে তারা কী বিক্রি করছে একমাত্র জায়গা উপর ব্যাংকিং করা হয় ক্যাশিয়ার এ  না শুধুমাত্র নাক উঁচু এবং অকেজো কিন্তু নিচে ডান খারাপ আচরণ করেছে এটা তোলে  আমি জানি ক্রিসমাসের সময় খুচরো কর্মীদের জন্য শক্ত কিন্তু আমি অনেক অন্যান্য খুচরা দোকানে এ আজ ছিল এবং তাদের  ও কর্মচারী অত্যন্ত বন্ধুত্বপূর্ণ ছিল আমি প্রায়  ঘন্টা ব্যয় অ্যাসো যারা খুব বন্ধুত্বপূর্ণ এবং সমস্ত ভাল ছিল না হওয়া পর্যন্ত আমি  সাথে নিবন্ধন পেয়েছিলাম এবং আমি কিছু ক্রয় ছাড়া ওয়াকআউট শেষ পর্যন্ত একটি বিক্রয় এ কথা বলেন আমি তখন আমার গাড়ী কাছে গিয়ে যখন এই  অনেক হরতাল পছন্দসই আইটেম ক্রয় আমি জানি ব্যবসা বছরের এই সময় ভালো এবং হয়ত এই কোম্পানি ব্যবসা সবসময় ভাল কিন্তু পোস্ট অফিসে এবং সিয়ার্স এছাড়াও রাজা ব্যবহার করা হয় আমি পরিস্থিতির সব ঘটনা ব্যাখ্যা হতে পারে কিন্তু আমি যেমন আমি নিশ্চিত এই দোকান সংস্কৃতি  নিশ্চিত এটা কোন পার্থক্য করতে হবে না,NoAG,0
উল্টাপাল্টা করলে এমনই হয়রে পাগলা,NoAG,0
মানুষ বড়ই অদ্ভুত হয়ে যাচ্ছে দিন দিন,NoAG,0
তোর ট্যাব তোর পুঁটকি দিয়া ঢুকামু,AG,1
আর তুই ভার্জিন হয়েই মরবি বাল,AG,1
তোরে পাইলে মাইরা ফালাম মাদারচদ,AG,1
আওয়ামী লীগের এমপি থেকে বিএনপি নেতা,AG,1
ওনার চেহেরাতেই ফুটে উঠেছে উনি সমভ্রান্ত পরিবারের সন্তান এনারা কোন দিন চাকরির কথা চিন্তা করে না উনি নিজে এই ভিডিও আপ দিয়ে বলেছে শুরুটা আমি করে দিলাম বাকিটা আপনাদের দায়িত্ব,NoAG,0
এডমিন শুরুতে আন্তর্জাতিক লিখে নাই দালালির গন্ধ পাচ্ছি,NoAG,0
গাধার বাচ্চা গাধার জাত তোদের আল্লাহ নবী গাধা ছিল তাইতো ওই বিজ্ঞানীর বালচোদা লিখে গেছে,AG,1
আমরা রোববার আউট  চেক করা খোলার পরে মাত্র কয়েক দিন সমস্ত সততা আমি অন্যান্য পর্যালোচনায় অনেক সঙ্গে একমত আছে যদিও তারা নতুন এই জিনিস নির্ধার্য তাই আশা প্রতিক্রিয়া উপযুক্ত শিরা মধ্যে গ্রহণ করা হবে ভবন খুব শান্ত এবং  একটি হাসিখুশি রবিবার সকালে অনলস ছিল সেখানে ওয়েটার একটি প্রাচুর্য ছিল কিন্তু তারা গ্রাহকের একটি বাস্তব ফোকাস ছাড়া বিভ্রান্ত এবং ফ্যানাটিক করা লাগে মেনু খুব সীমাবদ্ধ এবং আমাদের সার্ভার আইটেম অধিকাংশ না খাওয়া ছিল তিনি ব্যাখ্যা করতে সংগ্রাম ছিল আমাদের পানীয় আরো  মিনিট সময় নেয় যদিও আমরা তাদের সমগ্র সময় জন্য বার এ বসে থাকতে দেখলাম পৌঁছা আমাদের পানি শুধু অদৃশ্য হয়ে গিয়েছেন তারপর খাদ্য আমি ভাজাভুজি পনির আদেশ ক বিরল আচরণ এবং যখন আমি এটা অর্ডার আমি এটা ভাল চান এটা তোলে ঠাণ্ডা এবং ভারী রুটি অভিভূত পনির গলানো হয় নি আমি এটা ফেরত পাঠানো এবং তারা শুধু এটি  এবং এটি আনা কিনতে হত আমাদের ছেলে একটি কিডস চীজ বার্গার চেয়েছিলেন ও কর্মচারীদের আসছে পশ্চাতে ছেড়ে দিয়েছে এদিক ওদিক নিশ্চিত না হলে একটি একক বার্গার বা বাচ্চাদের জন্য স্লাইডার ছিল পরে তৃতীয় ব্যক্তি বেরিয়ে আসেন এটা হাস্যরসাত্মক হয়ে ওঠে আমার স্বামী বিভিন্ন অতিরিক্ত  সঙ্গে একটি স্যামন অমলেট আদেশ দেন ডিম বক্স ডিম মত লীঢ় এবং এটি নিষ্প্রভ এবং রূচিকর সুগন্ধহীন ছিল আমরা এমনকি সময় ব্যবস্থাপনার প্রতিক্রিয়া প্রদান করতে লেগেছিল তবে আমরা একটি দুর্বল হাসি এবং পেয়েছিলাম ফিরে আসা এবং আমাদের আবার চেষ্টা করুন সে করে কিছু অধিকার হয় স্বাদ অন্য কিছু  বা ফিরে আসা একটি উদ্দীপক প্রদানের মাধ্যমে কোন প্রচেষ্টা চালায় অত্যধিক রেস্টুরেন্ট শহরে এক যে মাঝারি কম যেতে হবে হয় তরুণ ভিড় বার  এটা দেয় তা ভোগ করতে পারে কিন্তু রবিবার সকাল উপর টেবিল সংখ্যাগরিষ্ঠ পরিবার বা মধ্য বয়স্ক ছিল এবং আমরা অন্যান্য টেবিলে অনুরূপ প্রতিক্রিয়া দেখেছি,NoAG,0
এক্সগার্লফ্রেন্ড উচ্চতর পড়াশোনার জন্যে বিদেশ যাচ্ছে,NoAG,0
আসিফের সবচেয়ে বড় অপরাধ উনি জাতীয়তাবাদী রাজনৈতিক মতাদর্শে বিশ্বাসীসবই রাজনৈতিক প্রতিহিংসা,NoAG,0
এই মেয়ের দোশ আছে,AG,1
নুসরাত ফারিয়া বর্তমান চলচ্চিত্রে সব চেয়ে ফিট নায়িকা রুপ চর্চার পাশাপাশি ফিটনেস দিক থেকেও বেশ সতেচন নিয়মিত জিম করে জিরো ফিগার রাখার চেষ্টা করে যেটা বলিউডের নায়িকারা করে থাকে চলচ্চিত্রে আসার পর থেকে ই খুব অল্প সময়ে দুই বাংলায় আলোচিত সমালোচিত নায়িকা হিসাবে নাম লেখান অল্প ক্যারিয়ারে দুই বাংলার ছবিতে সমান তালে কাজ করতে থাকেন সফলতা ব্যর্থ রয়েছে তার ক্যারিয়ারে দেশি নায়কদের থেকে কলকাতার নায়কদের সাথে বেশি ছবি করছে দেশী নায়কদের মধ্য একমাত্র আরফিন শুভর বিপরীতে তার ছবি মুক্তি পায় সম্প্রতি ঢালিউড কিং শাকিব খানের বিপরীতে শাহেনশাহ ছবিতে চুক্তিবদ্ধ কাজ করছেন এই ছবিতে তার লুক ফিটনেস সবার নজর কেড়েছে যা সত্যি প্রশংসনীয় বিগত ছবিগুলো তে তার ড্রেস নিয়ে ব্যাপক সমালোচিত হয়েছেন সেখান থেকে বের এসে শাহেনশাহ ছবিতে নতুন এক নুসরাত ফারিয়া পাওয়া গেছে আগের নুসরাত ফারিয়া থেকে এই নুসরাত ফারিয়াকে দেখতে ভীষণ ভালো লাগছে আশা করি এই ভাবে সামনের দিনে ড্রেসআপ সচেতন হয়ে নিয়মিত চলচ্চিত্র অভিনয় করবেন অনেক ভালোবাসা নুসরাত ফারিয়া,NoAG,0
মেজাজটা খারাপ হয়ে যায় ভাইসাধারণত আমি কমেন্ট কম করি কিন্ত আজ নিজেকে আটকাতে পারলাম না,NoAG,0
ভালো কাজ করা লোকগুলো কেন যেন পৃথিবীতে বেশি দিন থাকে না,NoAG,0
এরা ডেইট ওভার মালএদের দিয়ে আর ভালো কিছু হবে না ,NoAG,0
তবে এসব কথাগুলো তারা যদি আগএ জানতে পারত তাহলে আগেই বাড়ি ছেড়ে চলে যেতঅরুণকে মরতেও হতো নাসে আজ বেঁচে থাকত হতাশায় ভেঙে পড়লেন অঘোরনাথবাবু আর তার স্ত্রীঘর তাদের খালি হয়ে গেল,NoAG,0
ধন্যবাদ আপনার মহতী প্রচেষ্টার জন্য,NoAG,0
কখনও আবার   আমি এই অবস্থানে বার কয়েক হয়েছে আমার বন্ধুরা এই জায়গা ভালোবাসি এবং আমি সত্যিই এটা পছন্দ অন্তত চেয়েছিলেন কিন্তু এখানে আমি আমার পর্যালোচনা টাইপ এবং আমার ডেস্কে ট্র্যাশ করতে পারেন উপর দ্বিগুণ আবেগ যুদ্ধ বসতে আমি শেষবারের মত আমি এত অসুস্থ অনুভূত মনে করতে পারেন নাগত রাতের ডিনার সম্পর্কে কিছু জিনিস লক্ষণীয়  নেতিবাচক হিসেবে কিন্তু আমি ইতিবাচক যা পর্যালোচনা   তারা থেকে  দিয়ে শুরু করবধণাত্মকআমাদের ওয়েট্রেস খুব বন্ধুত্বপূর্ণ এবং  ছিলনেতিবাচককিন্তু হায় এটা যথেষ্ট ছিল না আমরা   রোলস এবং অনুরোধে বোম্বারদের  উম দুয়েক আদেশ  কিন্তু শট গ্লাস কাচ মাপসই করার পক্ষে অত্যন্ত বড়  যাতে কোন ওয়েট্রেস জিজ্ঞাসা যদি আমরা একযোগে আসা সবকিছু চেয়েছিল অথবা যদি সে তাদের আনা উচিত হিসাবে তারা প্রস্তুত ছিল  আমরা আধুনিক বেছে নেওয়া হয়েছে  আমরা আমাদের  কখনো পেয়েছি এটা  মিনিট লেগেছিল আগে প্রথম রোল বেরিয়ে আসেন কোন ওয়াসাবি বা আদা  সঙ্গে পরবর্তী  রোলস একটি অতিরিক্ত  মিনিট গ্রহণ এবং  র্থ রোল যে পরে  মিনিট সম্পর্কে ছিল  মসলাযুক্ত  রোল   স্পষ্টত পরিণত করেছে এটা খারাপ মাছ যা আমি দুর্ভাগ্যবশত পর্যন্ত এটি ইতিমধ্যে আমার মুখের মধ্যে এটি পথ তৈরি করেছে বুঝতে পারছি না মত গন্ধ পাই  আমি সঙ্গে সঙ্গে অসুস্থ অনুভব করেন এবং অধিকার হয়েছে না তারপর থেকে যার মানে আমি এমনকি  রোল স্বাদ উপভোগ করার কারণ আমি এটা আর বিশ্বাস করা হয়নি পাই নিধণাত্মকতিনি আমাদের বিল  যা মত এটি একটি কোন  হবে বলে মনে হয় বন্ধ  নেন কিন্তু আপনি এই দিন জানি নানেতিবাচকআমাদের খারাপ মাছ ভজনা জন্য কোন ক্ষমা এবং কর্তব্যরত  যা একটি রেস্টুরেন্টে স্ট্যান্ডার্ড অপারেটিং পদ্ধতি হওয়া উচিত কোন স্বীকৃতিএছাড়াও শ্রবণশক্তি কথোপকথনের কোন ধরণের থাকার সহায়ক নয় সঙ্গীত একটি শালীন পর্যায়ে ছিল কিন্তু কিছু কারণে স্থান শুধু সত্যিই অট্ট হয়এবং পরিশেষে এবং এই ব্যক্তিগত পছন্দ ব্যাপার হল আমি আসনবিন্যাস ব্যবস্থা একটি পাখা নই এটি তাই একটি উপায় সেট আপ যে আপনি অন্য পক্ষের সাথে ছেঁড়াখোঁড়া মার্জন এবং তাদের সব  এইড আপ হওয়া এড়াতে করতে অক্ষম ধণাত্মকমুহূর্ত জন্য আমি এখনও বেঁচে আছি যা একটি নেতিবাচক মত ডান এখন মতানুযায়ী কিন্তু আমি যে বমি বমি ভাব এই বর্তমান তরঙ্গ শেষে পড়বে আশা করছি,NoAG,0
ভগবান শ্রীকৃষ্ণ নিজের বোন সুভদ্রার রূপে কামুকী হয়ে অপহরণ করেছিল,AG,1
তোরে বিমানের উপর ফালায়া গোয়া মারা উচিৎ,AG,1
দেউলিয়া প্রতিষ্ঠানকে ঋণ দিয়ে বিপাকে পড়েছে নতুন প্রজন্মের এনআরবি কমার্শিয়াল ব্যাংক এনআরবিসিবি ৬টি ননব্যাংক আর্থিক প্রতিষ্ঠানকে প্রায় ৮৯ কোটি টাকা ঋণ দিয়েছে ব্যাংকটি এর মধ্যে ৪ প্রতিষ্ঠানকে দেয়া প্রায় ৪৫ কোটি টাকাই মন্দমানের খেলাপিতে পরিণত হয়েছে,NoAG,0
গুজবে কান দেয়ার কিছু নাইআমি কোথাও যাচ্ছি না এয়ারপোর্টে মাঝ রাতে ঘুরতে মন চাইলোতাই চলে এসেছি আর কি,NoAG,0
বাইনচোদ কুত্তার বাচ্চা,AG,1
শালার পুতেরে গুয়া মার ওর বউরে গুয়া মারতে হবে,AG,1
রোববার সকাল থেকেই ঢাকার বাতাস ছিল অত্যন্ত অস্বাস্থ্যকর বিশ্বের বায়ুমান পর্যবেক্ষণকারী আন্তর্জাতিক প্রতিষ্ঠান এয়ার ভিজ্যুয়ালের তথ্য অনুযায়ী আজ রাত পৌনে আটটার দিকে বিশ্বের দূষিত বায়ুর শহরের তালিকায় ঢাকার অবস্থান ছিল দ্বিতীয়,NoAG,0
আফসোস এদের এক কুত্তা কুত্তিকেও আমরা মারতে পারলাম না,AG,1
দুইদিনেই রাজাকার হয়ে গেলো আমারে আমির বানাইলে ও দেখা যাবে এই জানোয়ারের বাচ্ছারা আমাকে রাজাকার বলবেআসলে সাংবাদিক আর আওয়ামী লীগ হলো সেলিম ওসমানের ভাষায়,AG,1
আওয়ামী লীগ নিয়ে বাজে কথা বলবেন না কারণ তারা এখন অলি আউলিয়ার পর্যায়ে চলে গেছে,AG,1
হিন্দুদের বেদ ও অন্যান্য ধর্মগ্রন্থে ভুল,AG,1
মুসলিম দের করোনা হয় না কোন বাইনচোদ জানি বলছিলো,NoAG,0
১৫ আগস্ট এত নেতা কোথায় ছিলেন সবাই ভারতে বেশ্যারসাথে হোটেলে অবস্থান করছিল,AG,1
সত্য কথা বললেইত কারন আওয়ামীলীগ আল্লাহকে বিশ্বাস করেনা কি তোরা এ সংসদ সদ্যসের কথা বিশ্বাস করবেসরকার দল দূনীতি করলে ঐ টা হচ্ছে বাতাতাই সাধারণ জনগন বুঝে না,NoAG,0
এই জন্যই তা্হসান এত জনপ্রিয়শিক্ষার গুন উনার কথায় ফুটে উঠে,NoAG,0
ফুটপাতে ঘুমন্ত মানুষগুলোর পাশে চুপি চুপি নতুন কাপড় বা শীতবস্ত্র রেখে যাওয়ার ব্যাপারটা আমাকে সবচেয়ে বেশি আলোড়িত করেছে,NoAG,0
মাশাআল্লাহ এটাতো ২০১৫ সালের ওয়াজ তখন তিনি নতুন করে ওয়াজ করা শুরু করতেছেন,NoAG,0
আমি আর সহ্য করতে পারলাম না অজ্ঞান হয়ে পড়ে গেলাম সেখানেই তারপর কি হলো আর কিছু মনে নেই,NoAG,0
এ মাতারি চুদা খাবি না কি,AG,1
আরে বেটাআমরা তো একাত্ববাদী খোদাকে মানিআর তোরা কৃষ্ণ মিষ্টি মিষ্ট বগমানআরোও তাল গাছ আম গাছ বট গাছ চন্দ্র সৃর্য ইত্যাদি সকলেই মানছ,AG,1
﻿তাদের আচরণ ভাল ছিল  এবং তাদের খাবারও খুব ভাল ছিল  রেশমি কাবাব এবং বারবিকিউ আর ফ্রাইড রাইস সুস্বাদু ছিল  আমরা আবার আগামী সপ্তাহে আসছি,NoAG,0
যতো অসুন্দ ও বেঢক নারী আছে তারা কারো সঙ্গী না হতে পেরেই কিন্তু নারীবাদী হয়ে উঠে৷,AG,1
ওরে মূর্খ হিন্দু বলে কোন ধর্ম নেইএটা বিকৃত ধর্ম যা তোদের মতো মানুষ করেছে,AG,1
কারন হলো ক্ষমতার বাইরে গেলে টাকা কামানো আর দূর্নীতি করা যায় না,AG,1
পুলিশ আজ জোর করে আপনার পকেটে ইয়াবা ঢুকিয়ে দিবে আপনি সাথে সাথে বলে দিবেন “আমার বাড়ি কিন্তু গোপালগঞ্জ ভুল পোস্টে গোল দিসেন বস”,NoAG,0
সূর্য্যকে ম্লাণ করে দিয়ে বৃষ্টি ভেজাচ্ছে জাগতিক নৈসর্গ এই মুহর্ত্তে ঘর থেকে বেড় হওয়া দুস্কর তারপর ও বিরক্তিকর ছুটা ছুটি,NoAG,0
আমি অন্যদের মতো এই জায়গাটি আপনার কেন যেমন একটি ভাল সামগ্রিক পর্যালোচনা আছে হিসেবে লোকসানে আছি বিস্বাদ এবং ভয়াবহ,NoAG,0
তিন বছর আগে হোলি আর্টিজান বেকারিতে জঙ্গি হামলা ও নৃশংস হত্যাযজ্ঞের ঘটনায় করা মামলার রায় আজ বিচার শুরু হওয়ার এক বছরের মাথায় বহুল আলোচিত এই মামলার রায় ঘোষণা করতে যাচ্ছেন ঢাকার সন্ত্রাসবিরোধী বিশেষ ট্রাইব্যুনাল,NoAG,0
বাইনচোদ রা সাহস থাকলে ঢাকার রাজপথে পুলিশ ছাড়া একদিনের জন্য নামদেখ তোদের কি হাল হয়,AG,1
﻿খুব চমৎকার জায়গা খাবার এত সুস্বাদু ও ফ্রেস ছিল  সজ্জা এত সুন্দর  হ্যাঙ্গআউটের জন্য চমৎকার জায়গা ,NoAG,0
মনডায় চাইতাসে মোবাইল বাইব্রেশন কইরা তর পুটকি দিয়ে ডুকাই দেই হ্লা নাটকির বাচ্চা,AG,1
মাথায় কাফন বেঁধে নাও মুসলিম জাতি চলো জিহাদের ময়দানে নারায়ে তাকবির আল্লাহু আকবার,AG,1
চিরচেনা সেই রাত জাগা নির্ঘুম সেই ভোর দেখা সব আগের মতইশুধু কারণগুলোই কেমন যেন বড় অচেনা,NoAG,0
শক্তি আর চাপা দিয়ে শহিদ জিয়াউর রহমান কে বাংলার মানুষের অন্তর থেকে মুছে ফেলতে পারবে না সৈরাচার আওয়ামী লীগ,AG,1
ও যে কাহিনী করছে আমি ওখানে প্রতিযোগি হলে ওখানেই ওরে মারতাম তার পর জেল জরিমানা যা হয় দেখা যেত জাজমেন্ট গীরি আজীবনের জন্য ঘুছায় দিতাম,NoAG,0
ধর্ষন আলীগের পুরানো ঐতিহ্য সেখের আমলে তার ছেলেরা কলেজইউনিভার্সিটির মেয়েদের তুলে নিয়ে ধর্ষন করতো ব্যাংক ডাকাতি করতো আর এখন তা ছাত্রলীগ করছে পুরানো ঐতিহ্য ধরে রাখতে হবে তো,AG,1
হাসিনা আর কত মিথ্যা বলবে,AG,1
তোমার কি অনেক ভয় লাগছে আমার ভীষণ ভয় লাগছে,NoAG,0
মহিলারা বেশি লোভি তাই বুজতে পারে নাই,AG,1
জোস হয়েছে এখন আ লীগ বাদেপুলিশের বিরুদ্ধে রুখে দাড়াতে হবেতা না হলে এসব বর্বর নির্যাতন হত্যাকান্ডহয়রানি হতেই থাকবে,AG,1
মদ খা মদ না হলে তোদের মাথায় বুদ্ধি হবেনা মদ খা,NoAG,0
আর কতো চুদি মুদি খাইবি হালারপু,AG,1
আওয়ামী কুত্তা লীগ এবং আওয়ামী পুলিশ লীগের পতন হবে ইনশাআল্লাহ,AG,1
ইসলাম ধর্মে নারীদের নিকৃষ্ট জীব হিসেবে মনে করা হয় কাজেই এই ধর্ম আমার জন্য নয় হতে পারে এই ধর্ম আপনার মা বোনের জন্য,AG,1
ও আমার ‘রাশিয়া’ বন্ধুরে,NoAG,0
হে আল্লাহ বর্তমানে সৌদি রাজ পরিবার কে ঈমান দাও,NoAG,0
পাকিস্তানি সংবাদমাধ্যম জানিয়েছে লাহোরে বাংলাদেশ দলকে নিরাপত্তা দিতে মোতায়েন করা হবে ১০ হাজার পুলিশ বিসিবি সভাপতি জানিয়েছেন শুধু পাকিস্তানি নিরাপত্তাবাহিনী নয় বাংলাদেশের দুটি গোয়েন্দা সংস্থার সদস্যরাও দলের সঙ্গে থাকবেন,NoAG,0
জামাত ছাড়া বি এনপি ফলহীন বৃক্ষের মতো,AG,1
বিএনপির এজেন্ট হলেই তো তাকে আওমীলীগের পোলাপান নির্যাতন করে  আর বিএনপিকে তো কোনো নির্বাচন প্রচার প্রচারনা করতে দেওয়াই হয়না,AG,1
আমি থাকবো না হয়তো চলে যাবো ঐ দূর ঠিকানায় তুমি ডাকলেও আর আমি আসবোনা তখন আমার ঠিকানা হবে ছোট্ট একটা ঘর ঘুমিয়ে থাকবো একা নিরবে,NoAG,0
বন্ধু তুমি শুধু খালি খানকির পুলা না এতো বকুন চুদাই তুমি শুধরাইলানা,AG,1
মাদারচোদ তুই একটা জংগ্গী তোদের ধর্মে তোদের জংগ্গী শিক্ষা দে,AG,1
 বা আশির দশকে যারা আমরা জন্মেছিযা খেয়েছিযা দেখেছিযা শুনেছিযা অনুদাবন করেছি যে আবেগ ভালোবাসা আমরা পেয়েছি ইতিহাসে তা কখনো আর কেউ পাবে না,NoAG,0
আমি জে আয়াত গুলি দিএছি আগে তার উঃ দিন সূর্য্য কি করে প্রদিপ হয় 😀এইটা বিজ্ঞানীদের কাছে কিয়ে বলবেন সূর্য্য হোলো প্রদীপ ভূমি হোলো বিছানা 😃র্পবতমালা হোলো পেরেক এই পেরেকের জন্য পৃথিবী হেলে পরেনা 😁😁😁😄 জাও ভাই আপনার মিথ্যা কালনিক র্ধম নিএ সংশার করুন কারন আপনারা মিথ্যা কে সত্য বলে মনে করেন,AG,1
অই মাগীর ঘরের মাগী বাইর হ নইলে দরজা ভাইঙ্গা কেমনে বাইর করি তরে দেখ সারাদিন এই পাড়া ওই পাড়া ঘুইরা তোর মন বরে না এহন তুই রাইতের বেলাও নষ্টামি শুরু করছস ,NoAG,0
কিন্তু হিন্দু ধর্মে অনেক দেবতা মায়ের সাথে সম্পর্ক করেছে কেন আগে নিজের ধর্মের ছিঃ ছিঃ আটকানপরে রক্তের সম্পর্কের তফাৎ বুঝবেন,AG,1
নিহতদের আত্নার মাগফেরাত কামনা করছি আহতদের সুস্থতা কামনা করছি,NoAG,0
ভাই এতো সুন্দর গানটারে তোমরা খুব বাজে করে গাইলাবালাম ভাই তোমার গাওয়াতে কোন দরোত পাইলাম নাতাহাসান ভাইরে গাইতে দিলা নাআর আদিত তো গানটারে নস্টো করছেতোমারা আমার খুব প্রিয় তাই বল্লাম,NoAG,0
এইটা আজ দুপুরে দেখছি ভাল করছে কিন্তু কোন লাভ নাই ,NoAG,0
বডি ভালো ঠিকাছেতাই বলে বেশিরভাগ সময় খালি গায়ে থাকা লাগবেএটা কি ধরনের অসভ্যতা😑,NoAG,0
কিরে মাদার ফাকারতুই নাস্তিক সেটা তোর আর তো বউ এর হোগার ভিতর ভইরা রাখ,AG,1
আজ মাইডেতে যার নামে এত গুনগানক্যাম্পাসে এতদিন গালিসহ তার গোষ্ঠী উদ্ধার করতে দেখছি,NoAG,0
কাদের খামা খামি কয় নাই বিএনপি মাজা বাংগা দল,AG,1
এই একটা গাধার বাচ্চা পাওয়া গেসে এই সব আবালদের জন্য আজকে দেশের এই অবস্থা এদের মত মন মানষিকতার দেশ থেকে অবাঞ্ছিত করা হোক,NoAG,0
আমি কাল চলে যাব বলে দুই বান্দা ট্রেন থেকে নেমে ডিরেক্ট আসছে আমার সাথে দেখা করতে😍😍 এত ভালবাসা কই যে রাখি🙄🙄 নতুন নামের আকিকাও দেয়া হয়ে গেল😁😁,NoAG,0
মাদারচোদ একটা তোর খাই না তোর পরি,AG,1
পূলিশের মারে ছোদি,AG,1
বন্ধু ইমরানের চৌদ্দ্যগুষ্টি উদ্ধার করতে লাগলাম বার বার ঘড়ি দেখতে ছিলাম সেকেন্ডের কাটা গুলি যেন ঘন্টার কাঠা হয়ে গেল সময় কাটতে চাইছিল না,NoAG,0
তর কোন যোগ্যতা ই নাইমূসলিমদের সাথে কথা বলারতুই এতোটাই কুলাংগার বেজন্মা মালাউনের বেজন্মা বাচ্চা,AG,1
কুত্তার বাচ্ছা পুতুল পূজা করিস তোরা হিন্দুধর্মের লুকেরা,AG,1
ওয়াও এত অসাধারণ মুভি এগুলা সিনেপ্লেক্স এ শো করেনা কেনো,NoAG,0
লক্ষ করে দেখেছি আমি যখন কোন কাজে ব্যাস্ত থাকি ঠিক তখনই হয় কলিংবেল নয় ত টেলিফোন বাঁজতে থাকেসেই শব্দে কিন্ত আর কাউকে ব্যাস্ত হতে দেখা যায় না,NoAG,0
অাসলেই ছোটখাটো দিকগুলোতে যদি একটু নজর দি তাহলেই অামরা সুস্থ থাকতে পারি,NoAG,0
এই মহিলাটা খুব লোভী	,AG,1
﻿আমরা কিছু বিশেষ মুহুর্ত  রোমান্টিক মুহূর্ত  কাটিয়েছি সেখানে ,NoAG,0
হিন্দু ধর্মটি দেব দেবীদের অসংখ্য নগ্নতা আর ব্যাভিচারে ভরপুর  আর তাদের ইবাদত বা উপাশনা হোল নরবলি  দেব দেবিকে খুশিকরতে অঙ্গ বা রক্ত অর্পন করা  ধর্মীয় যজ্ঞ বা উপাশনার নামে পৈশাচিক বিকৃত সব আচার অনুষ্ঠান এবং বিকৃত যৌনাচার ,AG,1
ওরে সাগর এই শুয়োরের বাচ্চাটাকে তোর ঢেউ দিয়ে মেরে দে,AG,1
এসব গুজব ভাই কেউ প্লিজ গুজবে কান দিবেন না ,NoAG,0
আমি ইতিহাসে এম এ পাশ মহানবী হজরত মহাম্মদ নিজেই ছিলেন মহাচোদনবাজ আল্লাহ নিজেই বড় শয়তান ও ধর্ষকদের মহাগুরু  প্রমানিত জয় শ্রী রাম,AG,1
তেত্রিশ কোটি দেবতারা নাকি গরুর ভিতরে😆,AG,1
এমন বেহাইয়া সরকার আওয়ামিলীগ,AG,1
ভালবাসা সপ্নের এক ঠিকানা যার খোজ পাওয়া সহজ কিন্তু সঠিক মনের মানুষ পাওয়া কঠিন ভাল তো সবাই বাসতে পারে কিন্তু ভালবাসা কি সবাই বুঝতে পারে,NoAG,0
এই একটি গে অবলম্বন জন্য একটি দু খিত অজুহাত পাম স্প্রিংস একটি বেহাল সংস্করণ মত সাজান আমরা জেন ইয়ার্ড আপ মেরিল্যান্ড এভিনিউতে একটি উন্নততর আশেপাশে অনেক অমায়িক অভিজ্ঞতা হিসাবে ভাল পাওয়া যায় নি জেন ইয়ার্ড বিশেষ করে যুক্তিসংগত বন্ধঋতু হার এবং হোস্ট যারা তাদের গেস্ট সিস্টেমের জন্য আসলে আছে উল্লেখ না পাশাপাশি পূর্ণ রিসর্ট অন্তর্ভুক্ত উষ্ণ সহায়ক হোস্ট সঙ্গে একটি অনেক ভালো মান হয়,NoAG,0
বেদ লাথি মারলে কোরানেও লাথি পড়বে,AG,1
কিছু নেগেটিভ বিষয় ও লক্ষ্য করলামযা আসলেই ইসলামী জীবনব্যবস্থার বিপরীত,NoAG,0
আজ থেকে চিনি খাব না৫ তলা থেকে উঠতে নামতে সিড়ি ইউজ করব ইনশা আল্লাহ,NoAG,0
আজকে থেকে প্রতিজ্ঞা রক্ষা করার চেষ্টা করবএই অভ্যাসটাই হোক আমাদের আগে,NoAG,0
এই আওয়ামিলীগ চোরের দল দেশ টা শেস করে দিলো,AG,1
মাগীর দালাল নাকি রে প্রতিমাসে কতজনে হোগা মারে তরে সেটা দেখস নি,AG,1
তুই শালা নাস্তিক হিন্দু,AG,1
এই কোম্পানী সম্পর্কে সবকিছু  ওয়ালমার্ট ভয়ঙ্করভাবে তাদের গ্রাহকদের এবং কর্মীদের একইরূপে আমি ভয়ঙ্করভাবে মানে তারা সম্প্রদায়ের যা তারা বসতে ধ্বংস কম দামের  আমি কাজ করছি কখনো এখানে কেনাকাটা আবার আমি কেয়ার করি না কিভাবে সস্তা কিছু হতে পারে একটি উচ্চ মূল্য আছে ,NoAG,0
স্বামীর কারনে প্রবাসে | আল্লাহ তুমি বিচার কইরো চারটা নারির জিবন নষ্ট করলো আমার স্বামী,AG,1
জয় কুত্তা শ্রী রামের মারে চুদি,AG,1
কোবির গরীবি কথা,NoAG,0
এই মর্মান্তিক সড়ক দুর্ঘটনায় আমাদের নিষ্পাপ একজন সহকর্মী প্রান হারায়,NoAG,0
এখন কার আওযামিলীগ অনেক বেশকম আছেএখন দেশে মানুষ আওযামিলীগ করে নাআর যারা আওযামিলীগ করে তারা ভাল মানুষ নয এখন আওযামিলীগ করে চোর বাট পার,AG,1
